,name,name_eng,description_short,description,founded_date,product,homepage,employee_cnt,revenue,ceo_name,email,tel,fax,address1,address2,post_code,facebook,youtube,logo,hash_tag,nation_id,industry_id,is_active,created_at,updated_at
10,Freehold Royalties Ltd.,Freehold Royalties Ltd.,"Freehold Royalties Ltd., an oil and gas royalty company, owns working interests in oil, natural gas, natural gas liquids, and potash properties in Western Canada and the United States. The company holds approximately 6.2 million gross acres of land in Canada and 0.8 million gross drilling unit acres in the United States. It has royalty interests in approximately 15,000 producing wells and receives royalty from approximately 350 industry operators in North America. The company was founded in 1996 and is headquartered in Calgary, Canada.","Freehold Royalties Ltd., an oil and gas royalty company, owns working interests in oil, natural gas, natural gas liquids, and potash properties in Western Canada and the United States. The company holds approximately 6.2 million gross acres of land in Canada and 0.8 million gross drilling unit acres in the United States. It has royalty interests in approximately 15,000 producing wells and receives royalty from approximately 350 industry operators in North America. The company was founded in 1996 and is headquartered in Calgary, Canada.",1996-11-25,Oil & Gas E&P,https://www.freeholdroyalties.com,0,206191000,Mr. Thomas Mullane,NA,14032210802,NA,"1000, 517 - 10th Avenue SW","Calgary, ALBERTA, CA",T2R 0A8,https://www.freeholdroyalties.com,https://www.freeholdroyalties.com,https://financialmodelingprep.com/image-stock/FRU.TO.png,"#Freehold Royalties Ltd., #Oil & Gas E&P, #Energy",17,1,TRUE,2022-05-23,2022-05-23
11,WELL Health Technologies Corp.,WELL Health Technologies Corp.,"WELL Health Technologies Corp. operates as a practitioner focused digital health company in Canada, the United States, and internationally. It offers end-to-end omni-channel patient services, including primary care; physiotherapy, occupational therapy, chiropractic, dietary, mental health counselling, and sleep related services; specialized care, including gastroenterologists; diagnostic services related to cardiology, women's health, and bone/muscle health and cancer diagnostics; and telehealth services. The company also operates OSCAR Pro, an electronic medical records platform; telehealth platforms, including Tia Health, VirtualClinic+, VirtuelMed, Adracare, and Circle Medical; Apps.health, a digital health app marketplace; Insig, which offers virtual care and digital patient engagement services; billing and revenue cycle management solutions for billing and back-office services comprising billing-as-a-service outsourcing services to doctors; and cybersecurity protection and patient data privacy solutions. As of December 31, 2021, the company operated 30 primary care and executive care clinics; and provides primary care, specialty care, and accredited diagnostic health services through 49 locations across Ontario. The company was formerly known as Wellness Lifestyles Inc. and changed its name to WELL Health Technologies Corp. in July 2018. WELL Health Technologies Corp. was incorporated in 2010 and is headquartered in Vancouver, Canada.","WELL Health Technologies Corp. operates as a practitioner focused digital health company in Canada, the United States, and internationally. It offers end-to-end omni-channel patient services, including primary care; physiotherapy, occupational therapy, chiropractic, dietary, mental health counselling, and sleep related services; specialized care, including gastroenterologists; diagnostic services related to cardiology, women's health, and bone/muscle health and cancer diagnostics; and telehealth services. The company also operates OSCAR Pro, an electronic medical records platform; telehealth platforms, including Tia Health, VirtualClinic+, VirtuelMed, Adracare, and Circle Medical; Apps.health, a digital health app marketplace; Insig, which offers virtual care and digital patient engagement services; billing and revenue cycle management solutions for billing and back-office services comprising billing-as-a-service outsourcing services to doctors; and cybersecurity protection and patient data privacy solutions. As of December 31, 2021, the company operated 30 primary care and executive care clinics; and provides primary care, specialty care, and accredited diagnostic health services through 49 locations across Ontario. The company was formerly known as Wellness Lifestyles Inc. and changed its name to WELL Health Technologies Corp. in July 2018. WELL Health Technologies Corp. was incorporated in 2010 and is headquartered in Vancouver, Canada.",2020-01-10,Medical Care Facilities,https://www.well.company,1507,302324000,Mr. Hamed  Shahbazi BSc,NA,604 628 7266,NA,322 Water Street,"Vancouver, BC, CA",V6B 1B6,https://www.well.company,https://www.well.company,https://financialmodelingprep.com/image-stock/WELL.TO.png,"#WELL Health Technologies Corp., #Medical Care Facilities, #Healthcare",17,1,TRUE,2022-05-23,2022-05-23
12,Total Energy Services Inc.,Total Energy Services Inc.,"Total Energy Services Inc. provides various products and services to the oil and natural gas industry primarily in Canada, the United States, and Australia. It operates through four segments: Contract Drilling Services, Rentals and Transportation Services, Compression and Process Services and Well Servicing. The Contract Drilling Services segment offers contract drilling services to oil and gas exploration and development companies. As of December 31, 2021, it operated a total fleet of 95 drilling rigs. The Rentals and Transportation Services segment provides drilling, completion and production rental equipment, and oilfield transportation services in western Canada and in the United States. This segment owned and operated a fleet of 79 heavy trucks. The Compression and Process Services segment offers gas compression services; and designs and packages skid style compressors and proprietary trailer-mounted compressors under the NOMAD brand in Canada and the United States, the European Union, Australia, and Mexico. It had 53,800 horsepower of compression in its rental fleet. The Well Servicing segment offers well services. This segment operated a total fleet of 83 well servicing rigs across Western Canada, mid-western United States, and Australia. The company was founded in 1996 and is headquartered in Calgary, Canada.","Total Energy Services Inc. provides various products and services to the oil and natural gas industry primarily in Canada, the United States, and Australia. It operates through four segments: Contract Drilling Services, Rentals and Transportation Services, Compression and Process Services and Well Servicing. The Contract Drilling Services segment offers contract drilling services to oil and gas exploration and development companies. As of December 31, 2021, it operated a total fleet of 95 drilling rigs. The Rentals and Transportation Services segment provides drilling, completion and production rental equipment, and oilfield transportation services in western Canada and in the United States. This segment owned and operated a fleet of 79 heavy trucks. The Compression and Process Services segment offers gas compression services; and designs and packages skid style compressors and proprietary trailer-mounted compressors under the NOMAD brand in Canada and the United States, the European Union, Australia, and Mexico. It had 53,800 horsepower of compression in its rental fleet. The Well Servicing segment offers well services. This segment operated a total fleet of 83 well servicing rigs across Western Canada, mid-western United States, and Australia. The company was founded in 1996 and is headquartered in Calgary, Canada.",1998-12-14,Oil & Gas Equipment & Services,https://www.totalenergy.ca,1976,431576000,"Mr. Daniel Kim Halyk B.Comm, LLB",NA,18778186825,NA,311 6 Ave SW Suite 800,"Calgary, ALBERTA, CA",T2P 3P8,https://www.totalenergy.ca,https://www.totalenergy.ca,https://financialmodelingprep.com/image-stock/TOT.TO.jpg,"#Total Energy Services Inc., #Oil & Gas Equipment & Services, #Energy",17,1,TRUE,2022-05-23,2022-05-23
13,Obsidian Energy Ltd.,Obsidian Energy Ltd.,"Obsidian Energy Ltd. primarily focuses on the exploration, production, and development of oil and natural gas properties in the Western Canada Sedimentary Basin. The company was formerly known as Penn West Petroleum Ltd. and changed its name to Obsidian Energy Ltd. in June 2017. Obsidian Energy Ltd. is headquartered in Calgary, Canada.","Obsidian Energy Ltd. primarily focuses on the exploration, production, and development of oil and natural gas properties in the Western Canada Sedimentary Basin. The company was formerly known as Penn West Petroleum Ltd. and changed its name to Obsidian Energy Ltd. in June 2017. Obsidian Energy Ltd. is headquartered in Calgary, Canada.",1980-08-01,Oil & Gas E&P,https://www.obsidianenergy.com,173,497500000,Mr. Stephen Elias Loukas,NA,403 777 2500,NA,207 ??9th Avenue SW,"Calgary, AB, CA",T2P 1K3,https://www.obsidianenergy.com,https://www.obsidianenergy.com,https://financialmodelingprep.com/image-stock/OBE.TO.png,"#Obsidian Energy Ltd., #Oil & Gas E&P, #Energy",17,1,TRUE,2022-05-23,2022-05-23
14,Shawcor Ltd.,Shawcor Ltd.,"Shawcor Ltd. operates as a material sciences company that serves the infrastructure, energy, and transportation markets worldwide. It operates through three segments: Composite Systems, Automotive and Industrial, and Pipeline and Pipe Services. The Composite Systems segment manufactures flexible composite and high density polyethylene pipes that are used for oil and gas gathering, water disposal, carbon dioxide injection pipelines, and other applications; fiberglass reinforced plastic underground storage tanks for the retail fuel, water and wastewater, and oil and gas markets; and tubular management services to the Western Canadian onshore oilfield market, including inventory management systems, mobile inspection, in-plant inspection and the refurbishment and rethreading of drill pipe, production tubing and casing, and tubular products. The Automotive and Industrial segment manufactures heat-shrinkable products, including thin, medium, and heavy-walled tubing; sleeves and molded products, as well as heat-shrink accessories and equipment; and low-voltage wires and cables for control, instrumentation, thermocouple, power, and industrial applications. The Pipeline and Pipe Services segment offers specialized internal anti-corrosion and flow efficiency pipe coating systems, insulation coating systems, weight coating systems, and custom coating and field joint application services for onshore and offshore pipelines; provides ultrasonic and radiographic pipeline girth weld inspection services to pipeline operators and construction contractors; non-destructive testing services for oil and gas gathering pipelines and oilfield infrastructure integrity management; and pipeline engineering and integrity management services to North American pipeline operators and other infrastructure operators. The company was formerly known as Shaw Industries Ltd. and changed its name to Shawcor Ltd. in 2001. Shawcor Ltd. was founded in 1930 and is headquartered in Toronto, Canada.","Shawcor Ltd. operates as a material sciences company that serves the infrastructure, energy, and transportation markets worldwide. It operates through three segments: Composite Systems, Automotive and Industrial, and Pipeline and Pipe Services. The Composite Systems segment manufactures flexible composite and high density polyethylene pipes that are used for oil and gas gathering, water disposal, carbon dioxide injection pipelines, and other applications; fiberglass reinforced plastic underground storage tanks for the retail fuel, water and wastewater, and oil and gas markets; and tubular management services to the Western Canadian onshore oilfield market, including inventory management systems, mobile inspection, in-plant inspection and the refurbishment and rethreading of drill pipe, production tubing and casing, and tubular products. The Automotive and Industrial segment manufactures heat-shrinkable products, including thin, medium, and heavy-walled tubing; sleeves and molded products, as well as heat-shrink accessories and equipment; and low-voltage wires and cables for control, instrumentation, thermocouple, power, and industrial applications. The Pipeline and Pipe Services segment offers specialized internal anti-corrosion and flow efficiency pipe coating systems, insulation coating systems, weight coating systems, and custom coating and field joint application services for onshore and offshore pipelines; provides ultrasonic and radiographic pipeline girth weld inspection services to pipeline operators and construction contractors; non-destructive testing services for oil and gas gathering pipelines and oilfield infrastructure integrity management; and pipeline engineering and integrity management services to North American pipeline operators and other infrastructure operators. The company was formerly known as Shaw Industries Ltd. and changed its name to Shawcor Ltd. in 2001. Shawcor Ltd. was founded in 1930 and is headquartered in Toronto, Canada.",1980-06-02,Oil & Gas Equipment & Services,https://www.shawcor.com,5887,1143000000,Mr. Stephen Orr,NA,14167437111,NA,25 Bethridge Road,"TORONTO, ONTARIO, CA",M9W 1M7,https://www.shawcor.com,https://www.shawcor.com,https://financialmodelingprep.com/image-stock/SCL.TO.png,"#Shawcor Ltd., #Oil & Gas Equipment & Services, #Energy",17,1,TRUE,2022-05-23,2022-05-23
15,Ensign Energy Services Inc.,Ensign Energy Services Inc.,"Ensign Energy Services Inc., together with its subsidiaries, provides oilfield services to the crude oil and natural gas industries in Canada, the United States, and internationally. The company offers shallow, intermediate, and deep well drilling, as well as specialized drilling services, including horizontal, underbalanced, horizontal re-entry, and slant drilling for steam assisted gravity drainage applications; and equipment and services. It also provides coring and oil sands drilling services to the mining, and oil and natural gas industries; directional drilling and related services for conventional and horizontal drilling applications; shallow to deep well services, such as completions, abandonments, production workovers, and bottom hole pump changes for oil and natural gas producers; and interactive pressure drilling services with self-contained systems comprising nitrogen generation and compression equipment, and surface control systems. In addition, the company rents drill strings, loaders, tanks, pumps, rig mattings, blow-out preventers, waste bins, and wastewater treatment equipment for the drilling and completions segments of the oilfield industry. Further, the company offers transportation services. As of December 31, 2021, it operated a fleet of 262 land drilling rigs, 21 specialty coring rigs, and 100 well servicing rigs. The company was incorporated in 1987 and is headquartered in Calgary, Canada.","Ensign Energy Services Inc., together with its subsidiaries, provides oilfield services to the crude oil and natural gas industries in Canada, the United States, and internationally. The company offers shallow, intermediate, and deep well drilling, as well as specialized drilling services, including horizontal, underbalanced, horizontal re-entry, and slant drilling for steam assisted gravity drainage applications; and equipment and services. It also provides coring and oil sands drilling services to the mining, and oil and natural gas industries; directional drilling and related services for conventional and horizontal drilling applications; shallow to deep well services, such as completions, abandonments, production workovers, and bottom hole pump changes for oil and natural gas producers; and interactive pressure drilling services with self-contained systems comprising nitrogen generation and compression equipment, and surface control systems. In addition, the company rents drill strings, loaders, tanks, pumps, rig mattings, blow-out preventers, waste bins, and wastewater treatment equipment for the drilling and completions segments of the oilfield industry. Further, the company offers transportation services. As of December 31, 2021, it operated a fleet of 262 land drilling rigs, 21 specialty coring rigs, and 100 well servicing rigs. The company was incorporated in 1987 and is headquartered in Calgary, Canada.",1993-06-25,Oil & Gas Drilling,https://www.ensignenergy.com,4160,995594000,NA,NA,14032621361,NA,400 5 Ave SW Suite 1000,"Calgary, ALBERTA, CA",T2P 0L6,https://www.ensignenergy.com,https://www.ensignenergy.com,https://financialmodelingprep.com/image-stock/ESI.TO.png,"#Ensign Energy Services Inc., #Oil & Gas Drilling, #Energy",17,1,TRUE,2022-05-23,2022-05-23
16,Forsys Metals Corp.,Forsys Metals Corp.,"Forsys Metals Corp., an exploration stage company, engages in the acquisition, exploration, and development of mineral properties in Namibia, Africa. The company explores for uranium and gold mineral properties. Its flagship project is Norasa Uranium Project, which includes the Valencia project covering an area of 735.6 hectares located in the south-west of the town of Usakos in central-west Namibia; and the Namibplaas project located in the northeast of Valencia. The company was formerly known as Forsys Technologies Inc. and changed its name to Forsys Metals Corp. in June 2005. Forsys Metals Corp. was incorporated in 1985 and is headquartered in Toronto, Canada.","Forsys Metals Corp., an exploration stage company, engages in the acquisition, exploration, and development of mineral properties in Namibia, Africa. The company explores for uranium and gold mineral properties. Its flagship project is Norasa Uranium Project, which includes the Valencia project covering an area of 735.6 hectares located in the south-west of the town of Usakos in central-west Namibia; and the Namibplaas project located in the northeast of Valencia. The company was formerly known as Forsys Technologies Inc. and changed its name to Forsys Metals Corp. in June 2005. Forsys Metals Corp. was incorporated in 1985 and is headquartered in Toronto, Canada.",1994-05-31,Other Industrial Metals & Mining,https://www.forsysmetals.com,4,0,Mr. Mark Frewin,NA,14168184035,NA,"66 Wellington Street West Suite 5300, Stn Toronto Dom, PO Box 48","TORONTO, ONTARIO, CA",M5C 2T6,https://www.forsysmetals.com,https://www.forsysmetals.com,https://financialmodelingprep.com/image-stock/FSY.TO.png,"#Forsys Metals Corp., #Other Industrial Metals & Mining, #Basic Materials",17,1,TRUE,2022-05-23,2022-05-23
17,Altus Group Limited,Altus Group Limited,"Altus Group Limited provides software, data solutions, and independent advisory services to the commercial real estate industry in Canada, the United States, Europe, and the Asia Pacific. It operates through Altus Analytics and Commercial Real Estate Consulting (CRE Consulting) segments. The Altus Analytics segment offers ARGUS Enterprise, a commercial property valuation and asset management software; ARGUS Taliance, a real estate fund and alternative investment management software; ARGUS EstateMaster, a property development feasibility and management software; and ARGUS Developer, a real estate development pro forma and management software solution; ARGUS Voyanta, a powerful data aggregation, validation, and reporting software solution; ARGUS Acquire, a real estate acquisition deals and pipeline management software; and ARGUS ValueInsight, a commercial real estate valuation software. This segment also offers data subscription products that provide real estate information on the residential, office, industrial, and investment markets; and advisory and managed services. This segment serves equity and debt investors, valuers and appraisers, brokers, developers, banks, and public entities. The CRE Consulting segment offers real estate property tax services, including assessment reviews, management, and appeals, as well as personal property, and state and local tax advisory services; valuation services, such as appraisals of real estate portfolios, valuation of properties, due diligence, litigation, and economic consulting services; and construction feasibility study, budgeting, cost and loan monitoring, and project management services to owner operators, developers, financial institutions, and CRE asset holders and investors. The company was founded in 2005 and is headquartered in Toronto, Canada.","Altus Group Limited provides software, data solutions, and independent advisory services to the commercial real estate industry in Canada, the United States, Europe, and the Asia Pacific. It operates through Altus Analytics and Commercial Real Estate Consulting (CRE Consulting) segments. The Altus Analytics segment offers ARGUS Enterprise, a commercial property valuation and asset management software; ARGUS Taliance, a real estate fund and alternative investment management software; ARGUS EstateMaster, a property development feasibility and management software; and ARGUS Developer, a real estate development pro forma and management software solution; ARGUS Voyanta, a powerful data aggregation, validation, and reporting software solution; ARGUS Acquire, a real estate acquisition deals and pipeline management software; and ARGUS ValueInsight, a commercial real estate valuation software. This segment also offers data subscription products that provide real estate information on the residential, office, industrial, and investment markets; and advisory and managed services. This segment serves equity and debt investors, valuers and appraisers, brokers, developers, banks, and public entities. The CRE Consulting segment offers real estate property tax services, including assessment reviews, management, and appeals, as well as personal property, and state and local tax advisory services; valuation services, such as appraisals of real estate portfolios, valuation of properties, due diligence, litigation, and economic consulting services; and construction feasibility study, budgeting, cost and loan monitoring, and project management services to owner operators, developers, financial institutions, and CRE asset holders and investors. The company was founded in 2005 and is headquartered in Toronto, Canada.",2005-05-19,Real Estate Services,https://www.altusgroup.com,2600,625387000,Mr. Robert Courteau,NA,14166419500,NA,33 Yonge St Suite 500,"TORONTO, ONTARIO, CA",M5E 1G4,https://www.altusgroup.com,https://www.altusgroup.com,https://financialmodelingprep.com/image-stock/AIF.TO.png,"#Altus Group Limited, #Real Estate Services, #Real Estate",17,1,TRUE,2022-05-23,2022-05-23
18,Global Dividend Growth Split Corp.,Global Dividend Growth Split Corp.,Global Dividend Growth Split Corp. is an equity mutual fund launched and managed by Brompton Funds Limited. The fund invests in the public equity markets across the globe. It invests in the growth stocks of companies with large-capitalization. Global Dividend Growth Split Corp.,Global Dividend Growth Split Corp. is an equity mutual fund launched and managed by Brompton Funds Limited. The fund invests in the public equity markets across the globe. It invests in the growth stocks of companies with large-capitalization. Global Dividend Growth Split Corp.,2018-06-15,Asset Management,https://www.bromptongroup.com/funds/fund/gdv/overview,,29086398,NA,NA,416-642-9061,NA,Bay Wellington Tower,"Toronto, ON, CA",M5J 2T3,https://www.bromptongroup.com/funds/fund/gdv/overview,https://www.bromptongroup.com/funds/fund/gdv/overview,https://financialmodelingprep.com/image-stock/GDV.TO.png,"#Global Dividend Growth Split Corp., #Asset Management, #Financial Services",17,1,TRUE,2022-05-23,2022-05-23
19,Lucara Diamond Corp.,Lucara Diamond Corp.,"Lucara Diamond Corp., a diamond mining company, focuses on the development and operation of diamond properties in Africa. The company holds 100% interests in the Karowe mine located in Botswana. It also operates Clara Platform, a digital platform for the sale of rough diamonds. The company was formerly known as Bannockburn Resources Limited and changed its name to Lucara Diamond Corp. in August 2007. Lucara Diamond Corp. was incorporated in 1981 and is based in Vancouver, Canada.","Lucara Diamond Corp., a diamond mining company, focuses on the development and operation of diamond properties in Africa. The company holds 100% interests in the Karowe mine located in Botswana. It also operates Clara Platform, a digital platform for the sale of rough diamonds. The company was formerly known as Bannockburn Resources Limited and changed its name to Lucara Diamond Corp. in August 2007. Lucara Diamond Corp. was incorporated in 1981 and is based in Vancouver, Canada.",2006-02-07,Other Precious Metals & Mining,https://lucaradiamond.com,324,230078000,Ms. Eira Thomas,NA,16046897842,NA,885 Georgia St W,"Vancouver, BRITISH COLUMBIA, CA",V6B 2Y5,https://lucaradiamond.com,https://lucaradiamond.com,https://financialmodelingprep.com/image-stock/LUC.TO.png,"#Lucara Diamond Corp., #Other Precious Metals & Mining, #Basic Materials",17,1,TRUE,2022-05-23,2022-05-23
20,D-BOX Technologies Inc.,D-BOX Technologies Inc.,"D-BOX Technologies Inc. designs, manufactures, commercializes, and leases haptic systems for the home entertainment, commercial entertainment, and simulation and training markets worldwide. It produces haptic effects programmed for visual content, which are sent to a haptic system integrated within a platform, a seat, or various types of equipment. The company sells or leases D-BOX hardware, including haptic seats, haptic controllers, and electronic interfaces or servers, as well as haptic bases that are integrated into recliners or seats; licenses D-BOX Haptic Code in commercial theatres and entertainment centers equipped with the D-BOX haptic systems to play content encoded by D-BOX; and sells actuators to resellers, integrators, and equipment or seating manufacturers. It also provides video game peripherals, such as video gaming chairs, video game controllers, and sim racing rigs; virtual reality systems; and furniture, including recliners and love seats. In addition, the company offers haptic systems for flight simulation, heavy equipment/cranes, driving/racing, automobile and sim racing, defense, wellness, and virtual reality industries. D-BOX Technologies Inc. is headquartered in Longueuil, Canada.","D-BOX Technologies Inc. designs, manufactures, commercializes, and leases haptic systems for the home entertainment, commercial entertainment, and simulation and training markets worldwide. It produces haptic effects programmed for visual content, which are sent to a haptic system integrated within a platform, a seat, or various types of equipment. The company sells or leases D-BOX hardware, including haptic seats, haptic controllers, and electronic interfaces or servers, as well as haptic bases that are integrated into recliners or seats; licenses D-BOX Haptic Code in commercial theatres and entertainment centers equipped with the D-BOX haptic systems to play content encoded by D-BOX; and sells actuators to resellers, integrators, and equipment or seating manufacturers. It also provides video game peripherals, such as video gaming chairs, video game controllers, and sim racing rigs; virtual reality systems; and furniture, including recliners and love seats. In addition, the company offers haptic systems for flight simulation, heavy equipment/cranes, driving/racing, automobile and sim racing, defense, wellness, and virtual reality industries. D-BOX Technologies Inc. is headquartered in Longueuil, Canada.",2000-02-14,Consumer Electronics,https://www.d-box.com,90,11080000,Mr. Sebastien Mailhot,NA,14504423003,NA,2172 De la Province St,"Longueuil, QUEBEC, CA",J4G 1R7,https://www.d-box.com,https://www.d-box.com,https://financialmodelingprep.com/image-stock/DBO.TO.png,"#D-BOX Technologies Inc., #Consumer Electronics, #Technology",17,1,TRUE,2022-05-23,2022-05-23
21,Bengal Energy Ltd.,Bengal Energy Ltd.,"Bengal Energy Ltd. engages in the exploration, development, and production of oil and gas reserves in Australia. It principally holds interests in the 303 Cuisinier, ATP 934 Barrolka, ATP 732 Tookoonooka, and other petroleum licenses situated within an area of the Cooper Basin. The company was formerly known as Avery Resources Inc. and changed its name to Bengal Energy Ltd. in July 2008. Bengal Energy Ltd. was incorporated in 1999 and is headquartered in Calgary, Canada.","Bengal Energy Ltd. engages in the exploration, development, and production of oil and gas reserves in Australia. It principally holds interests in the 303 Cuisinier, ATP 934 Barrolka, ATP 732 Tookoonooka, and other petroleum licenses situated within an area of the Cooper Basin. The company was formerly known as Avery Resources Inc. and changed its name to Bengal Energy Ltd. in July 2008. Bengal Energy Ltd. was incorporated in 1999 and is headquartered in Calgary, Canada.",1997-05-16,Oil & Gas E&P,https://www.bengalenergy.ca,,5234000, Chayan Chakrabarty,NA,14032052526,NA,715 5 Ave SW Suite 2000,"Calgary, ALBERTA, CA",T2P 2X6,https://www.bengalenergy.ca,https://www.bengalenergy.ca,https://financialmodelingprep.com/image-stock/BNG.TO.jpg,"#Bengal Energy Ltd., #Oil & Gas E&P, #Energy",17,1,TRUE,2022-05-23,2022-05-23
22,Africa Oil Corp.,Africa Oil Corp.,"Africa Oil Corp., together with its subsidiaries, operates as an oil and gas exploration and production company in Kenya, Nigeria, and South Africa. The company holds interests in producing and development assets in deep-water Nigeria and development assets in Kenya. It also has a portfolio of exploration assets in Guyana, Kenya, Namibia, Nigeria, South Africa, Ethiopia, and in the Senegal Guinea Bissau Joint Development Zone. The company was formerly known as Canmex Minerals Corporation and changed its name to Africa Oil Corp. in August 2007. Africa Oil Corp. was incorporated in 1983 and is headquartered in Vancouver, Canada.","Africa Oil Corp., together with its subsidiaries, operates as an oil and gas exploration and production company in Kenya, Nigeria, and South Africa. The company holds interests in producing and development assets in deep-water Nigeria and development assets in Kenya. It also has a portfolio of exploration assets in Guyana, Kenya, Namibia, Nigeria, South Africa, Ethiopia, and in the Senegal Guinea Bissau Joint Development Zone. The company was formerly known as Canmex Minerals Corporation and changed its name to Africa Oil Corp. in August 2007. Africa Oil Corp. was incorporated in 1983 and is headquartered in Vancouver, Canada.",1996-01-03,Oil & Gas E&P,https://africaoilcorp.com,39,0,Mr. Keith Hill,NA,16046897842,NA,2000-885 Georgia St W,"Vancouver, BRITISH COLUMBIA, CA",V6C 3E8,https://africaoilcorp.com,https://africaoilcorp.com,https://financialmodelingprep.com/image-stock/AOI.TO.png,"#Africa Oil Corp., #Oil & Gas E&P, #Energy",17,1,TRUE,2022-05-23,2022-05-23
