헤브론스타국가코드,현지언어국가명,영문국가명,시간,대륙,GDP,인구,지역,기업식별코드,현지언어기업명,영문기업명,현지언어한줄소개내용,영문한줄소개내용,현지언어기업소개내용,영문기업소개내용,설립일자,법인등록번호,사업자등록번호,기업대표전화번호,대표팩스번호,대표이메일,기업홈페이지URL,페이스북URL,인스타그램URL,유튜브URL,링크드인URL,트위터핸들,현지언어기업주소,영문기업주소,현지언어기업상세주소,영문기업상세주소,기업우편번호,기업종업원,외감법인구분,기업연수,기업상태,현지언어담당자명,영문담당자명,현지언어직위명,영문직위명,담당자부서명,담당자전화번호,담당자팩스번호,담당자이메일,담당자이동전화번호,회계연도,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,영업이익손실금액,금융수익금액,금융비용금액,기타영업외수익금액,기타영업외비용금액,법인세차감전순이익,법인세비용,당기순이익,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업 CAGR,현지언어산업군명,영문산업군명,현지언어주요제품명내용,영문주요제품명내용,국가언어코드,현지언어언어명,영문언어명,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,주가(일),주가(1주),주가(1개월),주가(6개월),주가(1년),주가(3년),주가(5년),주가(10년),거래량,시가총액,지점코드,지점명,주소,주소상세,우편번호,사업자등록번호,이벤트,통화구분코드,화폐단위명,담당자,소스,날짜
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUCARE PROPERTY INVEST,CARE PROPERTY INVEST,CARE PROPERTY INVEST,CARE PROPERTY INVEST(English: CARE PROPERTY INVEST) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Horstebaan 3,CARE PROPERTY INVEST(English: CARE PROPERTY INVEST) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Horstebaan 3,CARE PROPERTY INVEST(English: CARE PROPERTY INVEST) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 43.234K Euros. You can find more information on company's website. Company Address: Horstebaan 3,CARE PROPERTY INVEST(English: CARE PROPERTY INVEST) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 43.234K Euros. You can find more information on company's website. Company Address: Horstebaan 3,,,,,,Filip.VanZeebroeck@carepropertyinvest.be,https://carepropertyinvest.be/investeren,,,,,,Horstebaan 3,Horstebaan 3,"BE-2900 Schoten, Antwerpen","BE-2900 Schoten, Antwerpen",,,,,Active,Filip Van Zeebroeck,Filip Van Zeebroeck,CONTACT,CONTACT,CARE PROPERTY INVEST,,,Filip.VanZeebroeck@carepropertyinvest.be,,2017,,,,,,,,,19.947천 유로,,,천 유로,,천 유로,,,,,천 유로,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35102040, Residential REITs","35102040, Residential REITs",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,CPINV,,,24.75 EUR,24.75 EUR,,28.50 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUCELYAD ONCOLOGY,CELYAD ONCOLOGY,CELYAD ONCOLOGY,CELYAD ONCOLOGY(English: CELYAD ONCOLOGY) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,CELYAD ONCOLOGY(English: CELYAD ONCOLOGY) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,CELYAD ONCOLOGY(English: CELYAD ONCOLOGY) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,CELYAD ONCOLOGY(English: CELYAD ONCOLOGY) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 (0)10 39 41 00,+32 (0)10 39 41 41,,https://live.euronext.com/en/product/equities/BE0974260896-XBRU/celyad-oncology/cyad/quotes,,,,,,Axis Business Park Rue Edouard Belin 2,Axis Business Park Rue Edouard Belin 2,"BE-1435 Mont-Saint-Guibert, Brabant wallon","BE-1435 Mont-Saint-Guibert, Brabant wallon",,,,,Active,Filippo Petti,Filippo Petti,CONTACT,CONTACT,CELYAD ONCOLOGY,+32 (0)10 39 41 00,+32 (0)10 39 41 41,,+32 (0)10 39 41 00,2017,,,,,,,,,3.540천 유로,,,-52.876천 유로,,-783천 유로,,,,,-56.395천 유로,,,,,,,,,,,,"2010, Health Care","2010, Health Care","20103010, Biotechnology","20103010, Biotechnology",nl-BE,Nederlands,Dutch,"XBRU, XPAR",EURONEXT BRUSSELS,EURONEXT BRUSSELS,CYAD,,,2.55 EUR,2.55 EUR,,4.60 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUCENERGY,CENERGY,CENERGY,CENERGY(English: CENERGY) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,CENERGY(English: CENERGY) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,CENERGY(English: CENERGY) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,CENERGY(English: CENERGY) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 2 224 09 60,+32 (0)2 224 09 61,,https://live.euronext.com/en/product/equities/BE0974303357-XBRU/cenergy/cener/quotes,,,,,,Avenue Marnix 30,Avenue Marnix 30,"BE-1000 Bruxelles, Bruxelles-Capitale","BE-1000 Bruxelles, Bruxelles-Capitale",,,,,Active,Sofia Zairi,Sofia Zairi,CONTACT,CONTACT,CENERGY,+32 2 224 09 60,+32 (0)2 224 09 61,,+32 2 224 09 60,2017,,,,,,,,,758.318천 유로,,,21.796천 유로,,32.946천 유로,,,,,-4.775천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50202010, Electrical Components","50202010, Electrical Components",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,CENER,,,2.90 EUR,3.35 EUR,,4.19 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUCFE,CFE,CFE,CFE(English: CFE) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,CFE(English: CFE) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,CFE(English: CFE) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,CFE(English: CFE) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 2 661 12 11,+32 2 660 77 10,,https://live.euronext.com/en/product/equities/BE0003883031-XBRU/cfe/cfeb/quotes,,,,,,Avenue Herrmann-Debroux 42,Avenue Herrmann-Debroux 42,"BE-1160 Bruxelles, Bruxelles-Capitale","BE-1160 Bruxelles, Bruxelles-Capitale",,,,,Active,Fabien De Jonge,Fabien De Jonge,CONTACT,CONTACT,CFE,+32 2 661 12 11,+32 2 660 77 10,,+32 2 661 12 11,2017,,,,,,,,,3.066.525천 유로,,,267.157천 유로,,-14.362천 유로,,,,,178.751천 유로,,,,,,,,,,,,"5010, Construction and Materials","5010, Construction and Materials","50101010, Construction","50101010, Construction",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,CFEB,,,9.72 EUR,9.72 EUR,,131.60 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUCHEVRON CORPORATION,CHEVRON CORPORATION,CHEVRON CORPORATION,CHEVRON CORPORATION(English: CHEVRON CORPORATION) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: 6001 Road Bollinger Canyon,CHEVRON CORPORATION(English: CHEVRON CORPORATION) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: 6001 Road Bollinger Canyon,CHEVRON CORPORATION(English: CHEVRON CORPORATION) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 137.412.575K Euros. You can find more information on company's website. Company Address: 6001 Road Bollinger Canyon,CHEVRON CORPORATION(English: CHEVRON CORPORATION) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 137.412.575K Euros. You can find more information on company's website. Company Address: 6001 Road Bollinger Canyon,,,,,,,https://www.chevron.com/investors,,,,,,6001 Road Bollinger Canyon,6001 Road Bollinger Canyon,"CA 94583 San Ramon, California","CA 94583 San Ramon, California",,,,,Active,,,CONTACT,CONTACT,CHEVRON CORPORATION,,,,,2017,,,,,,,,,112.428.831천 유로,,,천 유로,,4.249.244천 유로,,,,,7.676.189천 유로,,,,,,,,,,,,"6010, Energy","6010, Energy","60101000, Integrated Oil and Gas","60101000, Integrated Oil and Gas",nl-BE,Nederlands,Dutch,TNLB,EURONEXT BRUSSELS,EURONEXT BRUSSELS,CHTEX,,,169.00 EUR,169.00 EUR,,180.00 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUCHOICE NV,CHOICE NV,CHOICE NV,CHOICE NV(English: CHOICE NV) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,CHOICE NV(English: CHOICE NV) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,CHOICE NV(English: CHOICE NV) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,CHOICE NV(English: CHOICE NV) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/BE0974370026-MLXB/choice/mltv/quotes,,,,,,Jachthoorn 5,Jachthoorn 5,"BE-3210 Linden, Vlaams-Brabant","BE-3210 Linden, Vlaams-Brabant",,,,,Active,Philip Vandormael,Philip Vandormael,CONTACT,CONTACT,CHOICE NV,,,,,Source: Cofisem - Last Update: 28 Jun 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1010, Technology","1010, Technology","10101020, Consumer Digital Services","10101020, Consumer Digital Services",nl-BE,Nederlands,Dutch,MLXB,EURONEXT BRUSSELS,EURONEXT BRUSSELS,MLTV,,,1.10 EUR,1.15 EUR,,10.00 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUCIE BOIS SAUVAGE,CIE BOIS SAUVAGE,CIE BOIS SAUVAGE,CIE BOIS SAUVAGE(English: CIE BOIS SAUVAGE) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,CIE BOIS SAUVAGE(English: CIE BOIS SAUVAGE) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,CIE BOIS SAUVAGE(English: CIE BOIS SAUVAGE) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,CIE BOIS SAUVAGE(English: CIE BOIS SAUVAGE) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 (0)2 227 54 50,+32 (0)2 219 25 20,,https://live.euronext.com/en/product/equities/BE0003592038-XBRU/cie-bois-sauvage/comb/quotes,,,,,,Rue du Bois Sauvage 17,Rue du Bois Sauvage 17,"BE-1000 Bruxelles, Bruxelles-Capitale","BE-1000 Bruxelles, Bruxelles-Capitale",,,,,Active,Bruno Spilliaert,Bruno Spilliaert,CONTACT,CONTACT,CIE BOIS SAUVAGE,+32 (0)2 227 54 50,+32 (0)2 219 25 20,,+32 (0)2 227 54 50,2017,,,,,,,,,12.946천 유로,,,208.420천 유로,,천 유로,,,,,49.041천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202010, Asset Managers and Custodians","30202010, Asset Managers and Custodians",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,COMB,,,340.00 EUR,340.00 EUR,,379.00 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUCisco Systems,Cisco Systems,Cisco Systems,Cisco Systems(English: Cisco Systems) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: 170 West Tasman Drive,Cisco Systems(English: Cisco Systems) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: 170 West Tasman Drive,Cisco Systems(English: Cisco Systems) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 41.947.055K Euros. You can find more information on company's website. Company Address: 170 West Tasman Drive,Cisco Systems(English: Cisco Systems) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 41.947.055K Euros. You can find more information on company's website. Company Address: 170 West Tasman Drive,,,,,,,https://www.cisco.com/,,,,,,170 West Tasman Drive,170 West Tasman Drive,"CA 95134-1706 San Jose, California","CA 95134-1706 San Jose, California",,,,,Active,,,CONTACT,CONTACT,Cisco Systems,,,,,2017,,,,,,,,,45.564.562천 유로,,,천 유로,,11.364.327천 유로,,,,,9.120.506천 유로,,,,,,,,,,,,"1510, Telecommunications","1510, Telecommunications","15101010, Telecommunications Equipment","15101010, Telecommunications Equipment",nl-BE,Nederlands,Dutch,TNLB,EURONEXT BRUSSELS,EURONEXT BRUSSELS,CIS,,,45.295 EUR,45.295 EUR,,62.70 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUCO.BR.HA (D),CO.BR.HA (D),CO.BR.HA (D),CO.BR.HA (D)(English: CO.BR.HA (D)) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Provinciesteenweg 28,CO.BR.HA (D)(English: CO.BR.HA (D)) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Provinciesteenweg 28,CO.BR.HA (D)(English: CO.BR.HA (D)) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 5.356K Euros. You can find more information on company's website. Company Address: Provinciesteenweg 28,CO.BR.HA (D)(English: CO.BR.HA (D)) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 5.356K Euros. You can find more information on company's website. Company Address: Provinciesteenweg 28,,,,,,,https://haacht.com/fr/entreprise/investor-relations,,,,,,Provinciesteenweg 28,Provinciesteenweg 28,BE-3190 Boortmeerbeek,BE-3190 Boortmeerbeek,,,,,Active,Frank Mellaerts,Frank Mellaerts,CONTACT,CONTACT,CO.BR.HA (D),,,,,2017,,,,,,,,,101.137천 유로,,,26.141천 유로,,9.437천 유로,,,,,6.962천 유로,,,,,,,,,,,,"4510, Food, Beverage and Tobacco","4510, Food, Beverage and Tobacco","45101010, Brewers","45101010, Brewers",nl-BE,Nederlands,Dutch,ALXB,EURONEXT BRUSSELS,EURONEXT BRUSSELS,COBH,,,"2,920.00 EUR","3,100.00 EUR",,"3,420.00 EUR",,,,"8,760",219.000M,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUCOFINIMMO,COFINIMMO,COFINIMMO,COFINIMMO(English: COFINIMMO) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Boulevard de la Woluwe 58,COFINIMMO(English: COFINIMMO) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Boulevard de la Woluwe 58,COFINIMMO(English: COFINIMMO) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 299.611K Euros. You can find more information on company's website. Company Address: Boulevard de la Woluwe 58,COFINIMMO(English: COFINIMMO) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 299.611K Euros. You can find more information on company's website. Company Address: Boulevard de la Woluwe 58,,,,,,lnachtergaele@cofinimmo.be,https://www.cofinimmo.com/investors/,,,,,,Boulevard de la Woluwe 58,Boulevard de la Woluwe 58,"BE-1200 Bruxelles, Bruxelles-Capitale","BE-1200 Bruxelles, Bruxelles-Capitale",,,,,Active,Lynn Nachtergaele,Lynn Nachtergaele,CONTACT,CONTACT,COFINIMMO,,,lnachtergaele@cofinimmo.be,,2017,,,,,,,,,216.335천 유로,,,6.392천 유로,,1.443천 유로,,,,,1.205천 유로,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35102010, Health Care REITs","35102010, Health Care REITs",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,COFB,,,115.20 EUR,115.20 EUR,,144.20 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUCOLRUYT,COLRUYT,COLRUYT,COLRUYT(English: COLRUYT) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,COLRUYT(English: COLRUYT) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,COLRUYT(English: COLRUYT) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,COLRUYT(English: COLRUYT) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 (0)2 363 55 45,,,https://live.euronext.com/en/product/equities/BE0974256852-XBRU/colruyt/colr/quotes,,,,,,Wilgenveld Edingensesteenweg 196,Wilgenveld Edingensesteenweg 196,"BE-1500 Halle, Vlaams-Brabant","BE-1500 Halle, Vlaams-Brabant",,,,,Active,Stefaan Vandamme,Stefaan Vandamme,CONTACT,CONTACT,COLRUYT,+32 (0)2 363 55 45,,,+32 (0)2 363 55 45,2017,,,,,,,,,9.030.600천 유로,,,488.300천 유로,,-1.400천 유로,,,,,374.400천 유로,,,,,,,,,,,,"4520, Personal Care, Drug and Grocery Stores","4520, Personal Care, Drug and Grocery Stores","45201010, Food Retailers and Wholesalers","45201010, Food Retailers and Wholesalers",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,COLR,,,27.34 EUR,28.15 EUR,,48.99 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUCRESCENT,CRESCENT,CRESCENT,CRESCENT(English: CRESCENT) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,CRESCENT(English: CRESCENT) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,CRESCENT(English: CRESCENT) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,CRESCENT(English: CRESCENT) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 (0)16 31 74 11,+32 (0)16 31 74 90,,https://live.euronext.com/en/product/equities/BE0003836534-XBRU/crescent/opti/quotes,,,,,,Gaston Geenslaan 14,Gaston Geenslaan 14,"BE-3001 Leuven, Vlaams-Brabant","BE-3001 Leuven, Vlaams-Brabant",,,,,Active,Edwin Bex,Edwin Bex,CONTACT,CONTACT,CRESCENT,+32 (0)16 31 74 11,+32 (0)16 31 74 90,,+32 (0)16 31 74 11,2017,,,,,,,,,11.383천 유로,,,-1.891천 유로,,11천 유로,,,,,-2.637천 유로,,,,,,,,,,,,"1510, Telecommunications","1510, Telecommunications","15101010, Telecommunications Equipment","15101010, Telecommunications Equipment",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,OPTI,,,0.019 EUR,0.019 EUR,,0.033 EUR,,,,"87,449",35.893M,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUCUMULEX,CUMULEX,CUMULEX,CUMULEX(English: CUMULEX) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Grensstraat 7,CUMULEX(English: CUMULEX) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Grensstraat 7,CUMULEX(English: CUMULEX) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Grensstraat 7,CUMULEX(English: CUMULEX) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Grensstraat 7,,,,,,,http://www.sucraf.be,,,,,,Grensstraat 7,Grensstraat 7,"BE-1831 Machelen, Vlaams-Brabant","BE-1831 Machelen, Vlaams-Brabant",,,,,Active,,,CONTACT,CONTACT,CUMULEX,,,,,2017,,,,,,,,,천 유로,,,천 유로,,-64천 유로,,,,,-64천 유로,,,,,,,,,,,,"4510, Food, Beverage and Tobacco","4510, Food, Beverage and Tobacco","45102020, Food Products","45102020, Food Products",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,CLEX,,,2.82 EUR,2.82 EUR,,4.86 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUDEME GROUP,DEME GROUP,DEME GROUP,DEME GROUP(English: DEME GROUP) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Scheldedijk 30,DEME GROUP(English: DEME GROUP) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Scheldedijk 30,DEME GROUP(English: DEME GROUP) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 2.580.773K Euros. You can find more information on company's website. Company Address: Scheldedijk 30,DEME GROUP(English: DEME GROUP) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 2.580.773K Euros. You can find more information on company's website. Company Address: Scheldedijk 30,,,,,,,https://www.deme-group.com,,,,,,Scheldedijk 30,Scheldedijk 30,"BE-2070 Zwijndrecht, Antwerpen","BE-2070 Zwijndrecht, Antwerpen",,,,,Active,,,CONTACT,CONTACT,DEME GROUP,,,,,2017,,,,,,,,,2.386.867천 유로,,,230.507천 유로,,10.118천 유로,,,,,153.389천 유로,,,,,,,,,,,,"5010, Construction and Materials","5010, Construction and Materials","50101015, Engineering and Contracting Services","50101015, Engineering and Contracting Services",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,DEME,,,118.70 EUR,118.70 EUR,,122.26 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUDeutsche Telekom aandelen,Deutsche Telekom aandelen,Deutsche Telekom aandelen,Deutsche Telekom aandelen(English: Deutsche Telekom aandelen) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Friedrich Ebert Allee 140,Deutsche Telekom aandelen(English: Deutsche Telekom aandelen) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Friedrich Ebert Allee 140,Deutsche Telekom aandelen(English: Deutsche Telekom aandelen) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 108.794.000K Euros. You can find more information on company's website. Company Address: Friedrich Ebert Allee 140,Deutsche Telekom aandelen(English: Deutsche Telekom aandelen) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 108.794.000K Euros. You can find more information on company's website. Company Address: Friedrich Ebert Allee 140,,,,,,,https://www.telekom.com/en/investor-relations,,,,,,Friedrich Ebert Allee 140,Friedrich Ebert Allee 140,"DE-53113 Bonn, Nordrhein-Westfalen","DE-53113 Bonn, Nordrhein-Westfalen",,,,,Active,,,CONTACT,CONTACT,Deutsche Telekom aandelen,,,,,2017,,,,,,,,,74.947.000천 유로,,,9.383.000천 유로,,2.197.000천 유로,,,,,5.551.000천 유로,,,,,,,,,,,,"1510, Telecommunications","1510, Telecommunications","15102015, Telecommunications Services","15102015, Telecommunications Services",nl-BE,Nederlands,Dutch,TNLB,EURONEXT BRUSSELS,EURONEXT BRUSSELS,DTEL,,,18.982 EUR,19.32 EUR,,19.448 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUDIEGEM KENNEDYCERT,DIEGEM KENNEDYCERT,DIEGEM KENNEDYCERT,DIEGEM KENNEDYCERT(English: DIEGEM KENNEDYCERT) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Place de l'Albertine 2,DIEGEM KENNEDYCERT(English: DIEGEM KENNEDYCERT) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Place de l'Albertine 2,DIEGEM KENNEDYCERT(English: DIEGEM KENNEDYCERT) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,DIEGEM KENNEDYCERT(English: DIEGEM KENNEDYCERT) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,DIEGEM KENNEDYCERT(English: DIEGEM KENNEDYCERT) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,DIEGEM KENNEDYCERT(English: DIEGEM KENNEDYCERT) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/BE0003698124-XBRU/diegem-kennedycert/dieg/quotes,,,,,,Place de l'Albertine 2,Place de l'Albertine 2,"BE-1000 Bruxelles, Bruxelles-Capitale","BE-1000 Bruxelles, Bruxelles-Capitale",,,,,Active,,,CONTACT,CONTACT,DIEGEM KENNEDYCERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30205000, Open End and Miscellaneous Investment Vehicles","30205000, Open End and Miscellaneous Investment Vehicles",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,DIEG,,,115.98 EUR,117.98 EUR,,129.50 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
