헤브론스타국가코드,현지언어국가명,영문국가명,시간,대륙,GDP,인구,지역,기업식별코드,현지언어기업명,영문기업명,현지언어한줄소개내용,영문한줄소개내용,현지언어기업소개내용,영문기업소개내용,설립일자,법인등록번호,사업자등록번호,기업대표전화번호,대표팩스번호,대표이메일,기업홈페이지URL,페이스북URL,인스타그램URL,유튜브URL,링크드인URL,트위터핸들,현지언어기업주소,영문기업주소,현지언어기업상세주소,영문기업상세주소,기업우편번호,기업종업원,외감법인구분,기업연수,기업상태,현지언어담당자명,영문담당자명,현지언어직위명,영문직위명,담당자부서명,담당자전화번호,담당자팩스번호,담당자이메일,담당자이동전화번호,회계연도,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,영업이익손실금액,금융수익금액,금융비용금액,기타영업외수익금액,기타영업외비용금액,법인세차감전순이익,법인세비용,당기순이익,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업 CAGR,현지언어산업군명,영문산업군명,현지언어주요제품명내용,영문주요제품명내용,국가언어코드,현지언어언어명,영문언어명,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,주가(일),주가(1주),주가(1개월),주가(6개월),주가(1년),주가(3년),주가(5년),주가(10년),거래량,시가총액,지점코드,지점명,주소,주소상세,우편번호,사업자등록번호,이벤트,통화구분코드,화폐단위명,담당자,소스,날짜
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUARGENX SE,ARGENX SE,ARGENX SE,ARGENX SE(English: ARGENX SE) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Willemstraat 5,ARGENX SE(English: ARGENX SE) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Willemstraat 5,ARGENX SE(English: ARGENX SE) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 439.135K Euros. You can find more information on company's website. Company Address: Willemstraat 5,ARGENX SE(English: ARGENX SE) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 439.135K Euros. You can find more information on company's website. Company Address: Willemstraat 5,,,,,,info@argen-x.com,https://www.argenx.com/investors,,,,,,Willemstraat 5,Willemstraat 5,NL-4811 AH Breda,NL-4811 AH Breda,,,,,Active,Eric Castaldi,Eric Castaldi,CONTACT,CONTACT,ARGENX SE,,,info@argen-x.com,,2021,,,,,,,,,439.135천 유로,,,-307.971천 유로,,-3.081천 유로,,,,,-360.531천 유로,,,,,,,,,,,,"2010, Health Care","2010, Health Care","20103010, Biotechnology","20103010, Biotechnology",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,ARGX,,300.30 EUR,309.30 EUR,310.00 EUR,,320.00 EUR,,,,"15,227,111",16.102B,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUCARE PROPERTY INVEST,CARE PROPERTY INVEST,CARE PROPERTY INVEST,CARE PROPERTY INVEST(English: CARE PROPERTY INVEST) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Horstebaan 3,CARE PROPERTY INVEST(English: CARE PROPERTY INVEST) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Horstebaan 3,CARE PROPERTY INVEST(English: CARE PROPERTY INVEST) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 43.234K Euros. You can find more information on company's website. Company Address: Horstebaan 3,CARE PROPERTY INVEST(English: CARE PROPERTY INVEST) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 43.234K Euros. You can find more information on company's website. Company Address: Horstebaan 3,,,,,,Filip.VanZeebroeck@carepropertyinvest.be,https://carepropertyinvest.be/investeren,,,,,,Horstebaan 3,Horstebaan 3,"BE-2900 Schoten, Antwerpen","BE-2900 Schoten, Antwerpen",,,,,Active,Filip Van Zeebroeck,Filip Van Zeebroeck,CONTACT,CONTACT,CARE PROPERTY INVEST,,,Filip.VanZeebroeck@carepropertyinvest.be,,2021,,,,,,,,,43.234천 유로,,,,,,,,,,,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35102040, Residential REITs","35102040, Residential REITs",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,CPINV,,24.20 EUR,24.85 EUR,24.85 EUR,,28.80 EUR,,,,"128,931",651.733M,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUGBL,GBL,GBL,GBL(English: GBL) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,GBL(English: GBL) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,GBL(English: GBL) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,GBL(English: GBL) ia a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 2 289 17 17,+32 2 289 17 37,,https://live.euronext.com/en/product/equities/BE0003797140-XBRU/gbl/gblb/quotes,,,,,,Avenue Marnix 24,Avenue Marnix 24,"BE-1000 Bruxelles, Bruxelles-Capitale","BE-1000 Bruxelles, Bruxelles-Capitale",,,,,Active,Hans DHaese,Hans DHaese,CONTACT,CONTACT,GBL,+32 2 289 17 17,+32 2 289 17 37,,+32 2 289 17 17,2021,,,,,,,,,504.900천 유로,,,6.961.200천 유로,,,,,,,705.800천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202000, Diversified Financial Services","30202000, Diversified Financial Services",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,GBLB,,86.92 EUR,87.14 EUR,91.10 EUR,,105.05 EUR,,,,"13,621,849",13.299B,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUACCENTIS,ACCENTIS,ACCENTIS,ACCENTIS(English: ACCENTIS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Noorderlaan 139,ACCENTIS(English: ACCENTIS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Noorderlaan 139,ACCENTIS(English: ACCENTIS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 13.584K Euros. You can find more information on company's website. Company Address: Noorderlaan 139,ACCENTIS(English: ACCENTIS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 13.584K Euros. You can find more information on company's website. Company Address: Noorderlaan 139,,,,,,investor.relations@accentis.com,https://accentis.com/investor-relations/,,,,,,Noorderlaan 139,Noorderlaan 139,"BE-2030 Antwerpen, Antwerpen","BE-2030 Antwerpen, Antwerpen",,,,,Active,Investor Relations,Investor Relations,CONTACT,CONTACT,ACCENTIS,,,investor.relations@accentis.com,,2021,,,,,,,,,13.584천 유로,,,18.569천 유로,,1.368천 유로,,,,,17.038천 유로,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35101010, Real Estate Holding and Development","35101010, Real Estate Holding and Development",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,ACCB,,0.069 EUR,0.07 EUR,0.072 EUR,,0.078 EUR,,,,"15,614",87.137M,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUION BEAM APPLICATIONS,ION BEAM APPLICATIONS,ION BEAM APPLICATIONS,ION BEAM APPLICATIONS(English: ION BEAM APPLICATIONS) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,ION BEAM APPLICATIONS(English: ION BEAM APPLICATIONS) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,ION BEAM APPLICATIONS(English: ION BEAM APPLICATIONS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,ION BEAM APPLICATIONS(English: ION BEAM APPLICATIONS) ia a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 10 47 58 11,+32 10 47 58 10,,https://live.euronext.com/en/product/equities/BE0003766806-XBRU/iba/ibab/quotes,,,,,,Chemin du Cyclotron 3,Chemin du Cyclotron 3,"BE-1348 Louvain-la-Neuve, Brabant wallon","BE-1348 Louvain-la-Neuve, Brabant wallon",,,,,Active,Jean-Marc Bothy,Jean-Marc Bothy,CONTACT,CONTACT,ION BEAM APPLICATIONS,+32 10 47 58 11,+32 10 47 58 10,,+32 10 47 58 11,2021,,,,,,,,,312.964천 유로,,,13.472천 유로,,2.025천 유로,,,,,3.879천 유로,,,,,,,,,,,,"2010, Health Care","2010, Health Care","20102010, Medical Equipment","20102010, Medical Equipment",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,IBAB,,15.74 EUR,16.36 EUR,16.50 EUR,,20.45 EUR,,,,"126,314",475.643M,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUCAMPINE,CAMPINE,CAMPINE,CAMPINE(English: CAMPINE) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,CAMPINE(English: CAMPINE) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,CAMPINE(English: CAMPINE) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,CAMPINE(English: CAMPINE) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 (0) 14 60 15 11,+32 (0) 14 61 29 85,,https://live.euronext.com/en/product/equities/BE0003825420-XBRU/campine/camb/quotes,,,,,,Nijverheidsstraat 2,Nijverheidsstraat 2,"BE-2340 Beerse, Antwerpen","BE-2340 Beerse, Antwerpen",,,,,Active,karin leysen,karin leysen,CONTACT,CONTACT,CAMPINE,+32 (0) 14 60 15 11,+32 (0) 14 61 29 85,,+32 (0) 14 60 15 11,2021,,,,,,,,,226.317천 유로,,,19.097천 유로,,346천 유로,,,,,13.511천 유로,,,,,,,,,,,,"5520, Chemicals","5520, Chemicals","55201020, Specialty Chemicals","55201020, Specialty Chemicals",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,CAMB,,48.20 EUR,48.20 EUR,48.20 EUR,,49.00 EUR,,,,"11,568",72.300M,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUGIMV,GIMV,GIMV,GIMV(English: GIMV) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Karel Oomsstraat 37,GIMV(English: GIMV) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Karel Oomsstraat 37,GIMV(English: GIMV) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were K Euros. You can find more information on company's website. Company Address: Karel Oomsstraat 37,GIMV(English: GIMV) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were K Euros. You can find more information on company's website. Company Address: Karel Oomsstraat 37,,,,,,kristof.vandecapelle@gimv.com,http://www.gimv.com,,,,,,Karel Oomsstraat 37,Karel Oomsstraat 37,"BE-2018 Antwerpen, Antwerpen","BE-2018 Antwerpen, Antwerpen",,,,,Active,Kristof Vande Capelle,Kristof Vande Capelle,CONTACT,CONTACT,GIMV,,,kristof.vandecapelle@gimv.com,,2020,,,,,,,,,,,,,,,,,,,232.138천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202010, Asset Managers and Custodians","30202010, Asset Managers and Custodians",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,GIMB,,55.60 EUR,56.30 EUR,56.30 EUR,,58.00 EUR,,,,"417,676",1.482B,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUAB INBEV,AB INBEV,AB INBEV,AB INBEV(English: AB INBEV) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,AB INBEV(English: AB INBEV) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,AB INBEV(English: AB INBEV) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,AB INBEV(English: AB INBEV) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 16 276 111,+32 16 506 111,,https://live.euronext.com/en/product/equities/BE0974293251-XBRU/ab-inbev/abi/quotes,,,,,,Brouwerijplein 1,Brouwerijplein 1,"BE-3000 Leuven, Vlaams-Brabant","BE-3000 Leuven, Vlaams-Brabant",,,,,Active,Lauren abbott,Lauren abbott,CONTACT,CONTACT,AB INBEV,+32 16 276 111,+32 16 506 111,,+32 16 276 111,2021,,,,,,,,,47.954.786천 유로,,,12.207.700천 유로,,5.129.813천 유로,,,,,5.399.152천 유로,,,,,,,,,,,,"4510, Food, Beverage and Tobacco","4510, Food, Beverage and Tobacco","45101010, Brewers","45101010, Brewers",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,ABI,,52.87 EUR,53.10 EUR,56.04 EUR,,65.86 EUR,,,,"67,537,762",91.845B,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUAPERAM,APERAM,APERAM,APERAM(English: APERAM) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: 24-26 Boulevard d'Avranches,APERAM(English: APERAM) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: 24-26 Boulevard d'Avranches,APERAM(English: APERAM) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 5.102.000K Euros. You can find more information on company's website. Company Address: 24-26 Boulevard d'Avranches,APERAM(English: APERAM) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 5.102.000K Euros. You can find more information on company's website. Company Address: 24-26 Boulevard d'Avranches,,,,,,laurent.beauloye@aperam.com,https://www.aperam.com/,,,,,,24-26 Boulevard d'Avranches,24-26 Boulevard d'Avranches,LU-1160 Luxemburg,LU-1160 Luxemburg,,,,,Active,Laurent Beauloye,Laurent Beauloye,CONTACT,CONTACT,APERAM,,,laurent.beauloye@aperam.com,,2021,,,,,,,,,5.102.000천 유로,,,1.042.000천 유로,,4.000천 유로,,,,,969.000천 유로,,,,,,,,,,,,"5510, Basic Resources","5510, Basic Resources","55102010, Iron and Steel","55102010, Iron and Steel",nl-BE,Nederlands,Dutch,"XAMS, XBRU, XPAR",EURONEXT BRUSSELS,EURONEXT BRUSSELS,APAM,,38.14 EUR,38.37 EUR,38.37 EUR,,56.10 EUR,,,,"7,367,853",3.051B,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUBANIMMO A,BANIMMO A,BANIMMO A,BANIMMO A(English: BANIMMO A) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Boulevard Bischoffsheim 33,BANIMMO A(English: BANIMMO A) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Boulevard Bischoffsheim 33,BANIMMO A(English: BANIMMO A) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 3.146K Euros. You can find more information on company's website. Company Address: Boulevard Bischoffsheim 33,BANIMMO A(English: BANIMMO A) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 3.146K Euros. You can find more information on company's website. Company Address: Boulevard Bischoffsheim 33,,,,,,info@banimmo.be,https://www.banimmo.be/investors,,,,,,Boulevard Bischoffsheim 33,Boulevard Bischoffsheim 33,"BE-1000 Bruxelles, Bruxelles-Capitale","BE-1000 Bruxelles, Bruxelles-Capitale",,,,,Active,Laurent Calonne,Laurent Calonne,CONTACT,CONTACT,BANIMMO A,,,info@banimmo.be,,2021,,,,,,,,,3.146천 유로,,,493천 유로,,-64.616천 유로,,,,,197천 유로,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35101010, Real Estate Holding and Development","35101010, Real Estate Holding and Development",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,BANI,,4.42 EUR,4.48 EUR,4.54 EUR,,4.56 EUR,,,,"1,087",50.196M,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUBanco Santander,Banco Santander,Banco Santander,Banco Santander(English: Banco Santander) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Santader Group City Avenida de Cantabria,Banco Santander(English: Banco Santander) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Santader Group City Avenida de Cantabria,Banco Santander(English: Banco Santander) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 46.404.000K Euros. You can find more information on company's website. Company Address: Santader Group City Avenida de Cantabria,Banco Santander(English: Banco Santander) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 46.404.000K Euros. You can find more information on company's website. Company Address: Santader Group City Avenida de Cantabria,,,,,,j.caeiro@santander.pt,http://www.santander.com,,,,,,Santader Group City Avenida de Cantabria,Santader Group City Avenida de Cantabria,"ES-28660 Boadilla del Monte, Madrid","ES-28660 Boadilla del Monte, Madrid",,,,,Active,Manuel Preto,Manuel Preto,CONTACT,CONTACT,Banco Santander,,,j.caeiro@santander.pt,,2021,,,,,,,,,46.404.000천 유로,,,24.989.000천 유로,,-10.452.000천 유로,,,,,14.547.000천 유로,,,,,,,,,,,,"3010, Banks","3010, Banks","30101010, Banks","30101010, Banks",nl-BE,Nederlands,Dutch,TNLB,EURONEXT BRUSSELS,EURONEXT BRUSSELS,SANTA,,3.0095 EUR,3.04 EUR,3.04 EUR,,3.518 EUR,,,,"20,912",48.562B,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUBALTA GROUP,BALTA GROUP,BALTA GROUP,BALTA GROUP(English: BALTA GROUP) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Street Franklin Rooseveltlaan 172,BALTA GROUP(English: BALTA GROUP) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Street Franklin Rooseveltlaan 172,BALTA GROUP(English: BALTA GROUP) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 276.814K Euros. You can find more information on company's website. Company Address: Street Franklin Rooseveltlaan 172,BALTA GROUP(English: BALTA GROUP) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 276.814K Euros. You can find more information on company's website. Company Address: Street Franklin Rooseveltlaan 172,,,,,,,https://www.baltainvestors.com/en/,,,,,,Street Franklin Rooseveltlaan 172,Street Franklin Rooseveltlaan 172,"BE-8790 Waregem, Oost-Vlaanderen","BE-8790 Waregem, Oost-Vlaanderen",,,,,Active,Margo Desmedt,Margo Desmedt,CONTACT,CONTACT,BALTA GROUP,,,,,2021,,,,,,,,,276.814천 유로,,,19.941천 유로,,27.179천 유로,,,,,-129.238천 유로,,,,,,,,,,,,"4020, Consumer Products and Services","4020, Consumer Products and Services","40202015, Household Furnishings","40202015, Household Furnishings",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,BALTA,,2.60 EUR,2.81 EUR,3.36 EUR,,3.95 EUR,,,,"2,859",93.453M,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUBIOCARTIS,BIOCARTIS,BIOCARTIS,BIOCARTIS(English: BIOCARTIS) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,BIOCARTIS(English: BIOCARTIS) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,BIOCARTIS(English: BIOCARTIS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,BIOCARTIS(English: BIOCARTIS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 15 632 600,,,https://live.euronext.com/en/product/equities/BE0974281132-XBRU/biocartis/bcart/quotes,,,,,,Generaal De Wittelaan 11B,Generaal De Wittelaan 11B,"BE-2800 Mechelen, Antwerpen","BE-2800 Mechelen, Antwerpen",,,,,Active,Renate Degrave,Renate Degrave,CONTACT,CONTACT,BIOCARTIS,+32 15 632 600,,,+32 15 632 600,2021,,,,,,,,,48.269천 유로,,,-62.645천 유로,,9.320천 유로,,,,,-71.472천 유로,,,,,,,,,,,,"2010, Health Care","2010, Health Care","20101025, Health Care Services","20101025, Health Care Services",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,BCART,,1.91 EUR,2.00 EUR,2.245 EUR,,4.38 EUR,,,,"107,674",109.912M,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUAUDIOVALLEY,AUDIOVALLEY,AUDIOVALLEY,AUDIOVALLEY(English: AUDIOVALLEY) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,AUDIOVALLEY(English: AUDIOVALLEY) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,AUDIOVALLEY(English: AUDIOVALLEY) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,AUDIOVALLEY(English: AUDIOVALLEY) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 2 466 31 60,,,https://live.euronext.com/en/product/equities/BE0974334667-ALXP/audiovalley/alavy/quotes,,,,,,Route de Lennik 451,Route de Lennik 451,"BE-1070 Bruxelles, Bruxelles-Capitale","BE-1070 Bruxelles, Bruxelles-Capitale",,,,,Active,Sebastien Veldeman,Sebastien Veldeman,CONTACT,CONTACT,AUDIOVALLEY,+32 2 466 31 60,,,+32 2 466 31 60,2021,,,,,,,,,28.305천 유로,,,-4.660천 유로,,2.704천 유로,,,,,-6.436천 유로,,,,,,,,,,,,"4020, Consumer Products and Services","4020, Consumer Products and Services","40203040, Electronic Entertainment","40203040, Electronic Entertainment",nl-BE,Nederlands,Dutch,"ALXP, ALXB",EURONEXT BRUSSELS,EURONEXT BRUSSELS,ALAVY,,1.48 EUR,1.62 EUR,2.14 EUR,,3.98 EUR,,,,"1,887",19.301M,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUHOME INVEST BELGIUM,HOME INVEST BELGIUM,HOME INVEST BELGIUM,HOME INVEST BELGIUM(English: HOME INVEST BELGIUM) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Boulevard de la Woluwe 46/11,HOME INVEST BELGIUM(English: HOME INVEST BELGIUM) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Boulevard de la Woluwe 46/11,HOME INVEST BELGIUM(English: HOME INVEST BELGIUM) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 27.535K Euros. You can find more information on company's website. Company Address: Boulevard de la Woluwe 46/11,HOME INVEST BELGIUM(English: HOME INVEST BELGIUM) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 27.535K Euros. You can find more information on company's website. Company Address: Boulevard de la Woluwe 46/11,,,,,,investors@homeinvest.be,http://www.homeinvestbelgium.be,,,,,,Boulevard de la Woluwe 46/11,Boulevard de la Woluwe 46/11,"BE-1200 Bruxelles, Bruxelles-Capitale","BE-1200 Bruxelles, Bruxelles-Capitale",,,,,Active,Sven Janssens,Sven Janssens,CONTACT,CONTACT,HOME INVEST BELGIUM,,,investors@homeinvest.be,,2021,,,,,,,,,27.535천 유로,,,2.192천 유로,,431천 유로,,,,,2.245천 유로,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35102040, Residential REITs","35102040, Residential REITs",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,HOMI,,120.00 EUR,121.50 EUR,122.50 EUR,,126.00 EUR,,,,"24,664",395.983M,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUAGEAS,AGEAS,AGEAS,AGEAS(English: AGEAS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Rue du Marquis 1,AGEAS(English: AGEAS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Rue du Marquis 1,AGEAS(English: AGEAS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 8.979.000K Euros. You can find more information on company's website. Company Address: Rue du Marquis 1,AGEAS(English: AGEAS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 8.979.000K Euros. You can find more information on company's website. Company Address: Rue du Marquis 1,,,,,,veerle.verbessem@ageas.com,https://www.ageas.com/investors/investors-home,,,,,,Rue du Marquis 1,Rue du Marquis 1,"BE-1000 Bruxelles, Bruxelles-Capitale","BE-1000 Bruxelles, Bruxelles-Capitale",,,,,Active,Veerle Verbessem,Veerle Verbessem,CONTACT,CONTACT,AGEAS,,,veerle.verbessem@ageas.com,,2021,,,,,,,,,8.979.000천 유로,,,4.027.000천 유로,,13.309.000천 유로,,,,,,,,,,,,,,,,,"3030, Insurance","3030, Insurance","30301010, Life Insurance","30301010, Life Insurance",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,AGS,,46.62 EUR,46.62 EUR,46.70 EUR,,53.90 EUR,,,,"17,433,386",8.845B,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
