헤브론스타국가코드,현지언어국가명,영문국가명,시간,대륙,GDP,인구,지역,기업식별코드,현지언어기업명,영문기업명,현지언어한줄소개내용,영문한줄소개내용,현지언어기업소개내용,영문기업소개내용,설립일자,법인등록번호,사업자등록번호,기업대표전화번호,대표팩스번호,대표이메일,기업홈페이지URL,페이스북URL,인스타그램URL,유튜브URL,링크드인URL,트위터핸들,현지언어기업주소,영문기업주소,현지언어기업상세주소,영문기업상세주소,기업우편번호,기업종업원,외감법인구분,기업연수,기업상태,현지언어담당자명,영문담당자명,현지언어직위명,영문직위명,담당자부서명,담당자전화번호,담당자팩스번호,담당자이메일,담당자이동전화번호,회계연도,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,영업이익손실금액,금융수익금액,금융비용금액,기타영업외수익금액,기타영업외비용금액,법인세차감전순이익,법인세비용,당기순이익,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업 CAGR,현지언어산업군명,영문산업군명,현지언어주요제품명내용,영문주요제품명내용,국가언어코드,현지언어언어명,영문언어명,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,주가(일),주가(1주),주가(1개월),주가(6개월),주가(1년),주가(3년),주가(5년),주가(10년),거래량,시가총액,지점코드,지점명,주소,주소상세,우편번호,사업자등록번호,이벤트,통화구분코드,화폐단위명,담당자,소스,날짜
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLELOPAK ASA,ELOPAK ASA,ELOPAK ASA,ELOPAK ASA(English: ELOPAK ASA) is a public company that is listed on EURONEXT Oslo(Norge). Address: Karenslyst Alle 53,ELOPAK ASA(English: ELOPAK ASA) is a public company that is listed on EURONEXT Oslo(Norway). Address: Karenslyst Alle 53,ELOPAK ASA(English: ELOPAK ASA) is a public company that is listed on EURONEXT Oslo(Norge).,ELOPAK ASA(English: ELOPAK ASA) is a public company that is listed on EURONEXT Oslo(Norway).,ELOPAK ASA(English: ELOPAK ASA) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,ELOPAK ASA(English: ELOPAK ASA) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,47312710000,,www.elopak.com,,,,,,Karenslyst Alle 53,Karenslyst Alle 53,0279 Oslo,0279 Oslo,,,,,Active,,,Contact,Contact,ELOPAK ASA,,47312710000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50203030, Containers and Packaging","50203030, Containers and Packaging",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,ELO,,15.88 NOK,16.40 NOK,17.62 NOK,,29.30 NOK,,,,"2,420,880",4.275B,,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLENSURGE MICROPOWER ASA,ENSURGE MICROPOWER ASA,ENSURGE MICROPOWER ASA,ENSURGE MICROPOWER ASA(English: ENSURGE MICROPOWER ASA) is a public company that is listed on EURONEXT Oslo(Norge). Address: c/o House of Business,ENSURGE MICROPOWER ASA(English: ENSURGE MICROPOWER ASA) is a public company that is listed on EURONEXT Oslo(Norway). Address: c/o House of Business,ENSURGE MICROPOWER ASA(English: ENSURGE MICROPOWER ASA) is a public company that is listed on EURONEXT Oslo(Norge).,ENSURGE MICROPOWER ASA(English: ENSURGE MICROPOWER ASA) is a public company that is listed on EURONEXT Oslo(Norway).,ENSURGE MICROPOWER ASA(English: ENSURGE MICROPOWER ASA) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,ENSURGE MICROPOWER ASA(English: ENSURGE MICROPOWER ASA) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,+1 408 503 7300,,www.ensurge.com,,,,,,c/o House of Business,c/o House of Business,Fridtjof Nansen plass 4,Fridtjof Nansen plass 4,,,,,Active,,,Contact,Contact,ENSURGE MICROPOWER ASA,,+1 408 503 7300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50202040, Electronic Equipment: Other","50202040, Electronic Equipment: Other",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,ENSU,,2.85 NOK,2.889 NOK,3.20 NOK,,7.713 NOK,,,,"2,632,777",606.168M,,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLENTRA,ENTRA,ENTRA,ENTRA(English: ENTRA) is a public company that is listed on EURONEXT Oslo(Norge). Address: Postboks 52 Økern,ENTRA(English: ENTRA) is a public company that is listed on EURONEXT Oslo(Norway). Address: Postboks 52 Økern,ENTRA(English: ENTRA) is a public company that is listed on EURONEXT Oslo(Norge).,ENTRA(English: ENTRA) is a public company that is listed on EURONEXT Oslo(Norway).,ENTRA(English: ENTRA) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,ENTRA(English: ENTRA) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,+47 21 60 51 00,,www.entra.no,,,,,,Postboks 52 Økern,Postboks 52 Økern,0508 Oslo,0508 Oslo,,,,,Active,,,Contact,Contact,ENTRA,,+47 21 60 51 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35101010, Real Estate Holding and Development","35101010, Real Estate Holding and Development",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,ENTRA,,146.20 NOK,153.00 NOK,158.00 NOK,,231.20 NOK,,,,"18,051,441",26.628B,,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLEQUINOR,EQUINOR,EQUINOR,EQUINOR(English: EQUINOR) is a public company that is listed on EURONEXT Oslo(Norge). Address: Forusbeen 50,EQUINOR(English: EQUINOR) is a public company that is listed on EURONEXT Oslo(Norway). Address: Forusbeen 50,EQUINOR(English: EQUINOR) is a public company that is listed on EURONEXT Oslo(Norge).,EQUINOR(English: EQUINOR) is a public company that is listed on EURONEXT Oslo(Norway).,EQUINOR(English: EQUINOR) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,EQUINOR(English: EQUINOR) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,+47 51 99 00 00,,www.equinor.com,,,,,,Forusbeen 50,Forusbeen 50,4035 STAVANGER,4035 STAVANGER,,,,,Active,,,Contact,Contact,EQUINOR,,+47 51 99 00 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6010, Energy","6010, Energy","60101000, Integrated Oil and Gas","60101000, Integrated Oil and Gas",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,EQNR,,352.75 NOK,359.40 NOK,359.40 NOK,,359.40 NOK,,,,"1,176,936,116","1,149.149B",,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLEUROPRIS,EUROPRIS,EUROPRIS,EUROPRIS(English: EUROPRIS) is a public company that is listed on EURONEXT Oslo(Norge). Address: Postboks 1421,EUROPRIS(English: EUROPRIS) is a public company that is listed on EURONEXT Oslo(Norway). Address: Postboks 1421,EUROPRIS(English: EUROPRIS) is a public company that is listed on EURONEXT Oslo(Norge).,EUROPRIS(English: EUROPRIS) is a public company that is listed on EURONEXT Oslo(Norway).,EUROPRIS(English: EUROPRIS) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,EUROPRIS(English: EUROPRIS) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,+47 69 39 66 00,,europris.no,,,,,,Postboks 1421,Postboks 1421,1602 Fredrikstad,1602 Fredrikstad,,,,,Active,,,Contact,Contact,EUROPRIS,,+47 69 39 66 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4040, Retail","4040, Retail","40401010, Diversified Retailers","40401010, Diversified Retailers",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,EPR,,48.76 NOK,49.16 NOK,51.10 NOK,,71.35 NOK,,,,"26,542,901",8.141B,,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLFLEX LNG,FLEX LNG,FLEX LNG,FLEX LNG(English: FLEX LNG) is a public company that is listed on EURONEXT Oslo(Norge). Address: FLEX LNG Limited,FLEX LNG(English: FLEX LNG) is a public company that is listed on EURONEXT Oslo(Norway). Address: FLEX LNG Limited,FLEX LNG(English: FLEX LNG) is a public company that is listed on EURONEXT Oslo(Norge).,FLEX LNG(English: FLEX LNG) is a public company that is listed on EURONEXT Oslo(Norway).,FLEX LNG(English: FLEX LNG) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,FLEX LNG(English: FLEX LNG) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,+44 (0) 207 543 6695,,www.flexlng.com,,,,,,FLEX LNG Limited,FLEX LNG Limited,PO Box HM 1593,PO Box HM 1593,,,,,Active,,,Contact,Contact,FLEX LNG,,+44 (0) 207 543 6695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50206030, Marine Transportation","50206030, Marine Transportation",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,FLNG,,256.60 NOK,285.40 NOK,285.40 NOK,,285.40 NOK,,,,"20,978,489",13.885B,,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLFRONTLINE,FRONTLINE,FRONTLINE,FRONTLINE(English: FRONTLINE) is a public company that is listed on EURONEXT Oslo(Norge). Address: P.O. Box HM 1593,FRONTLINE(English: FRONTLINE) is a public company that is listed on EURONEXT Oslo(Norway). Address: P.O. Box HM 1593,FRONTLINE(English: FRONTLINE) is a public company that is listed on EURONEXT Oslo(Norge).,FRONTLINE(English: FRONTLINE) is a public company that is listed on EURONEXT Oslo(Norway).,FRONTLINE(English: FRONTLINE) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,FRONTLINE(English: FRONTLINE) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,4723114000,,www.frontline.bm,,,,,,P.O. Box HM 1593,P.O. Box HM 1593,"Par La Ville Place, Par la Ville Road","Par La Ville Place, Par la Ville Road",,,,,Active,,,Contact,Contact,FRONTLINE,,4723114000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50206030, Marine Transportation","50206030, Marine Transportation",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,FRO,,103.00 NOK,103.90 NOK,103.90 NOK,,103.90 NOK,,,,"232,737,993",20.964B,,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLFRØY ASA,FRØY ASA,FRØY ASA,FRØY ASA(English: FRØY ASA) is a public company that is listed on EURONEXT Oslo(Norge). Address: Siholmen 34,FRØY ASA(English: FRØY ASA) is a public company that is listed on EURONEXT Oslo(Norway). Address: Siholmen 34,FRØY ASA(English: FRØY ASA) is a public company that is listed on EURONEXT Oslo(Norge).,FRØY ASA(English: FRØY ASA) is a public company that is listed on EURONEXT Oslo(Norway).,FRØY ASA(English: FRØY ASA) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,FRØY ASA(English: FRØY ASA) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,40007260,,www.froygruppen.no,,,,,,Siholmen 34,Siholmen 34,7260 FRØYA,7260 FRØYA,,,,,Active,,,Contact,Contact,FRØY ASA,,40007260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50206030, Marine Transportation","50206030, Marine Transportation",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,FROY,,47.00 NOK,48.40 NOK,48.90 NOK,,61.50 NOK,,,,"28,044,145",4.058B,,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLGC RIEBER SHIPPING,GC RIEBER SHIPPING,GC RIEBER SHIPPING,GC RIEBER SHIPPING(English: GC RIEBER SHIPPING) is a public company that is listed on EURONEXT Oslo(Norge). Address: Postboks 1114 Sentrum,GC RIEBER SHIPPING(English: GC RIEBER SHIPPING) is a public company that is listed on EURONEXT Oslo(Norway). Address: Postboks 1114 Sentrum,GC RIEBER SHIPPING(English: GC RIEBER SHIPPING) is a public company that is listed on EURONEXT Oslo(Norge).,GC RIEBER SHIPPING(English: GC RIEBER SHIPPING) is a public company that is listed on EURONEXT Oslo(Norway).,GC RIEBER SHIPPING(English: GC RIEBER SHIPPING) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,GC RIEBER SHIPPING(English: GC RIEBER SHIPPING) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,+47 55 60 68 00,,www.gcrieber-shipping.com,,,,,,Postboks 1114 Sentrum,Postboks 1114 Sentrum,5809 BERGEN,5809 BERGEN,,,,,Active,,,Contact,Contact,GC RIEBER SHIPPING,,+47 55 60 68 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50206030, Marine Transportation","50206030, Marine Transportation",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,RISH,,11.15 NOK,11.90 NOK,15.80 NOK,,15.80 NOK,,,,"164,259",959.874M,,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLGJENSIDIGE FORSIKRING,GJENSIDIGE FORSIKRING,GJENSIDIGE FORSIKRING,GJENSIDIGE FORSIKRING(English: GJENSIDIGE FORSIKRING) is a public company that is listed on EURONEXT Oslo(Norge). Address: Postboks 700 Sentrum,GJENSIDIGE FORSIKRING(English: GJENSIDIGE FORSIKRING) is a public company that is listed on EURONEXT Oslo(Norway). Address: Postboks 700 Sentrum,GJENSIDIGE FORSIKRING(English: GJENSIDIGE FORSIKRING) is a public company that is listed on EURONEXT Oslo(Norge).,GJENSIDIGE FORSIKRING(English: GJENSIDIGE FORSIKRING) is a public company that is listed on EURONEXT Oslo(Norway).,GJENSIDIGE FORSIKRING(English: GJENSIDIGE FORSIKRING) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,GJENSIDIGE FORSIKRING(English: GJENSIDIGE FORSIKRING) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,+47 915 03100,,www.gjensidige.com,,,,,,Postboks 700 Sentrum,Postboks 700 Sentrum,0106 Oslo,0106 Oslo,,,,,Active,,,Contact,Contact,GJENSIDIGE FORSIKRING,,+47 915 03100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3030, Insurance","3030, Insurance","30302010, Full Line Insurance","30302010, Full Line Insurance",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,GJF,,208.80 NOK,208.80 NOK,208.80 NOK,,230.80 NOK,,,,"80,577,532",104.400B,,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLGOLDEN OCEAN GROUP,GOLDEN OCEAN GROUP,GOLDEN OCEAN GROUP,"GOLDEN OCEAN GROUP(English: GOLDEN OCEAN GROUP) is a public company that is listed on EURONEXT Oslo(Norge). Address: P. O. Box HM 1593,","GOLDEN OCEAN GROUP(English: GOLDEN OCEAN GROUP) is a public company that is listed on EURONEXT Oslo(Norway). Address: P. O. Box HM 1593,",GOLDEN OCEAN GROUP(English: GOLDEN OCEAN GROUP) is a public company that is listed on EURONEXT Oslo(Norge).,GOLDEN OCEAN GROUP(English: GOLDEN OCEAN GROUP) is a public company that is listed on EURONEXT Oslo(Norway).,GOLDEN OCEAN GROUP(English: GOLDEN OCEAN GROUP) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,GOLDEN OCEAN GROUP(English: GOLDEN OCEAN GROUP) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,+1 441 295 0182,,goldenocean.bm,,,,,,"P. O. Box HM 1593,","P. O. Box HM 1593,","Par-la-Ville Place, HM 08","Par-la-Ville Place, HM 08",,,,,Active,,,Contact,Contact,GOLDEN OCEAN GROUP,,+1 441 295 0182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50206030, Marine Transportation","50206030, Marine Transportation",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,GOGL,,146.70 NOK,153.50 NOK,156.55 NOK,,156.55 NOK,,,,"189,089,701",29.511B,,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLGRIEG SEAFOOD,GRIEG SEAFOOD,GRIEG SEAFOOD,GRIEG SEAFOOD(English: GRIEG SEAFOOD) is a public company that is listed on EURONEXT Oslo(Norge). Address: Postboks 234 Sentrum,GRIEG SEAFOOD(English: GRIEG SEAFOOD) is a public company that is listed on EURONEXT Oslo(Norway). Address: Postboks 234 Sentrum,GRIEG SEAFOOD(English: GRIEG SEAFOOD) is a public company that is listed on EURONEXT Oslo(Norge).,GRIEG SEAFOOD(English: GRIEG SEAFOOD) is a public company that is listed on EURONEXT Oslo(Norway).,GRIEG SEAFOOD(English: GRIEG SEAFOOD) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,GRIEG SEAFOOD(English: GRIEG SEAFOOD) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,4755576600,,www.griegseafood.com,,,,,,Postboks 234 Sentrum,Postboks 234 Sentrum,5804 BERGEN,5804 BERGEN,,,,,Active,,,Contact,Contact,GRIEG SEAFOOD,,4755576600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4510, Food, Beverage and Tobacco","4510, Food, Beverage and Tobacco","45102010, Farming, Fishing, Ranching and Plantations","45102010, Farming, Fishing, Ranching and Plantations",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,GSF,,145.50 NOK,153.20 NOK,153.20 NOK,,153.20 NOK,,,,"47,964,818",16.507B,,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLGYLDENDAL,GYLDENDAL,GYLDENDAL,GYLDENDAL(English: GYLDENDAL) is a public company that is listed on EURONEXT Oslo(Norge). Address: Postboks 6860 St. Olavs Plass,GYLDENDAL(English: GYLDENDAL) is a public company that is listed on EURONEXT Oslo(Norway). Address: Postboks 6860 St. Olavs Plass,GYLDENDAL(English: GYLDENDAL) is a public company that is listed on EURONEXT Oslo(Norge).,GYLDENDAL(English: GYLDENDAL) is a public company that is listed on EURONEXT Oslo(Norway).,GYLDENDAL(English: GYLDENDAL) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,GYLDENDAL(English: GYLDENDAL) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,+47 22 03 41 00,,www.gyldendalasa.no,,,,,,Postboks 6860 St. Olavs Plass,Postboks 6860 St. Olavs Plass,0130 OSLO,0130 OSLO,,,,,Active,,,Contact,Contact,GYLDENDAL,,+47 22 03 41 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4030, Media","4030, Media","40301030, Publishing","40301030, Publishing",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,GYL,,550.00 NOK,550.00 NOK,580.00 NOK,,650.00 NOK,,,,"5,500",1.294B,,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLHAFNIA LIMITED,HAFNIA LIMITED,HAFNIA LIMITED,"HAFNIA LIMITED(English: HAFNIA LIMITED) is a public company that is listed on EURONEXT Oslo(Norge). Address: c/o Inchona Services Limited, Washington Mall Phase 2, 4th Floor, Suite 400, 22 Church Street, HM 1189, Hamilton HM EX, Bermuda","HAFNIA LIMITED(English: HAFNIA LIMITED) is a public company that is listed on EURONEXT Oslo(Norway). Address: c/o Inchona Services Limited, Washington Mall Phase 2, 4th Floor, Suite 400, 22 Church Street, HM 1189, Hamilton HM EX, Bermuda",HAFNIA LIMITED(English: HAFNIA LIMITED) is a public company that is listed on EURONEXT Oslo(Norge).,HAFNIA LIMITED(English: HAFNIA LIMITED) is a public company that is listed on EURONEXT Oslo(Norway).,HAFNIA LIMITED(English: HAFNIA LIMITED) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,HAFNIA LIMITED(English: HAFNIA LIMITED) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,+65 6434 3770,,www.hafniabw.com,,,,,,"c/o Inchona Services Limited, Washington Mall Phase 2, 4th Floor, Suite 400, 22 Church Street, HM 1189, Hamilton HM EX, Bermuda","c/o Inchona Services Limited, Washington Mall Phase 2, 4th Floor, Suite 400, 22 Church Street, HM 1189, Hamilton HM EX, Bermuda",1189 Hamilton,1189 Hamilton,,,,,Active,,,Contact,Contact,HAFNIA LIMITED,,+65 6434 3770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50206030, Marine Transportation","50206030, Marine Transportation",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,HAFNI,,31.80 NOK,32.45 NOK,32.45 NOK,,32.45 NOK,,,,"37,377,668",15.899B,,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLHOEGH AUTOLINERS ASA,HOEGH AUTOLINERS ASA,HOEGH AUTOLINERS ASA,HOEGH AUTOLINERS ASA(English: HOEGH AUTOLINERS ASA) is a public company that is listed on EURONEXT Oslo(Norge). Address: P.O Box 4 Skøyen,HOEGH AUTOLINERS ASA(English: HOEGH AUTOLINERS ASA) is a public company that is listed on EURONEXT Oslo(Norway). Address: P.O Box 4 Skøyen,HOEGH AUTOLINERS ASA(English: HOEGH AUTOLINERS ASA) is a public company that is listed on EURONEXT Oslo(Norge).,HOEGH AUTOLINERS ASA(English: HOEGH AUTOLINERS ASA) is a public company that is listed on EURONEXT Oslo(Norway).,HOEGH AUTOLINERS ASA(English: HOEGH AUTOLINERS ASA) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,HOEGH AUTOLINERS ASA(English: HOEGH AUTOLINERS ASA) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,+47 21 03 90 00,,https://www.hoeghautoliners.com/,,,,,,P.O Box 4 Skøyen,P.O Box 4 Skøyen,0212 Oslo,0212 Oslo,,,,,Active,,,Contact,Contact,HOEGH AUTOLINERS ASA,,+47 21 03 90 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50206030, Marine Transportation","50206030, Marine Transportation",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,HAUTO,,34.75 NOK,38.00 NOK,38.00 NOK,,38.00 NOK,,,,"16,649,547",6.629B,,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
NO,Norge,Norway,UTC+01:00,Europe,36600000000 USD,5425270,북유럽,NLD XOSLHØLAND OG SETSKOG SPAREBANK,HØLAND OG SETSKOG SPAREBANK,HØLAND OG SETSKOG SPAREBANK,HØLAND OG SETSKOG SPAREBANK(English: HØLAND OG SETSKOG SPAREBANK) is a public company that is listed on EURONEXT Oslo(Norge). Address: Postboks 54,HØLAND OG SETSKOG SPAREBANK(English: HØLAND OG SETSKOG SPAREBANK) is a public company that is listed on EURONEXT Oslo(Norway). Address: Postboks 54,HØLAND OG SETSKOG SPAREBANK(English: HØLAND OG SETSKOG SPAREBANK) is a public company that is listed on EURONEXT Oslo(Norge).,HØLAND OG SETSKOG SPAREBANK(English: HØLAND OG SETSKOG SPAREBANK) is a public company that is listed on EURONEXT Oslo(Norway).,HØLAND OG SETSKOG SPAREBANK(English: HØLAND OG SETSKOG SPAREBANK) is a public company that is listed on EURONEXT Oslo(Norge). You can find more information on company's website.,HØLAND OG SETSKOG SPAREBANK(English: HØLAND OG SETSKOG SPAREBANK) is a public company that is listed on EURONEXT Oslo(Norway). You can find more information on company's website.,,,+47 63 85 70 70,,www.hsbank.no,,,,,,Postboks 54,Postboks 54,1941 BJØRKELANGEN,1941 BJØRKELANGEN,,,,,Active,,,Contact,Contact,HØLAND OG SETSKOG SPAREBANK,,+47 63 85 70 70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3010, Banks","3010, Banks","30101010, Banks","30101010, Banks",NNO,Bokmal,Norwegian,XOSL,EURONEXT Oslo,EURONEXT Oslo,HSPG,,158.00 NOK,158.00 NOK,168.00 NOK,,176.00 NOK,,,,"84,974",108.688M,,,Norway,"Norway, Europe",,,,NOK,노르웨이 크로네,Chris,EURONEXT,2022-05-30
