,name,name_eng,description_short,description,founded_date,product,homepage,employee_cnt,revenue,ceo_name,email,tel,fax,address1,address2,post_code,facebook,youtube,logo,hash_tag,nation_id,industry_id,is_active,created_at,updated_at
227,MiX Telematics Limited,MiX Telematics Limited,"MiX Telematics Limited provides fleet and mobile asset management solutions through software-as-a-service (Saas) delivery model. The company offers MiX Fleet Manager, a web-based application, which provides commercial fleet management solution that gives user live and historical views of driver and vehicle performance information, including vehicle tracking and status information, as well as alerts and notifications; MiX Asset Manager, a portfolio of asset tracking products comprising generators, light towers, storage tanks, and pumps; and Matrix, a mobile asset management solutions that offers real-time and historical vehicle tracking and positioning, unauthorized vehicle use alerts, panic emergency response, crash alerts, driver behavior alerts, fuel tax logbooks, and vehicle maintenance notifications for entry-level fleets and consumers. It also provides Beam-e, a crowdsourcing platform to locate vehicles without the expense of utilizing a traditional cellular network connection, and entry-level tracking and recovery services; MiX Now, a system that helps companies monitor and manage the behavior and performance of their vehicles and drivers. It delivers fleet and mobile asset management solutions as SaaS to 744,677 subscribers in South Africa, the Americas, the Middle East, Australia, Europe, and Brazil. The company was founded in 1996 and is headquartered in Boca Raton, Florida.","MiX Telematics Limited provides fleet and mobile asset management solutions through software-as-a-service (Saas) delivery model. The company offers MiX Fleet Manager, a web-based application, which provides commercial fleet management solution that gives user live and historical views of driver and vehicle performance information, including vehicle tracking and status information, as well as alerts and notifications; MiX Asset Manager, a portfolio of asset tracking products comprising generators, light towers, storage tanks, and pumps; and Matrix, a mobile asset management solutions that offers real-time and historical vehicle tracking and positioning, unauthorized vehicle use alerts, panic emergency response, crash alerts, driver behavior alerts, fuel tax logbooks, and vehicle maintenance notifications for entry-level fleets and consumers. It also provides Beam-e, a crowdsourcing platform to locate vehicles without the expense of utilizing a traditional cellular network connection, and entry-level tracking and recovery services; MiX Now, a system that helps companies monitor and manage the behavior and performance of their vehicles and drivers. It delivers fleet and mobile asset management solutions as SaaS to 744,677 subscribers in South Africa, the Americas, the Middle East, Australia, Europe, and Brazil. The company was founded in 1996 and is headquartered in Boca Raton, Florida.",2013-08-09,Software?”Application,https://www.mixtelematics.com,946,126894000,Mr. Stefan Brian Joselowitz,NA,27 11 654 8000,NA,Matrix Corner,NA,33487,https://www.mixtelematics.com,https://www.mixtelematics.com,https://financialmodelingprep.com/image-stock/MIXT.png,"#MiX Telematics Limited, #Software?”Application, #Technology",17,1,TRUE,2022-05-23,2022-05-23
228,"American Noble Gas, Inc.","American Noble Gas, Inc.","American Noble Gas, Inc. focuses on the acquisition, exploration, and development of oil and gas resources. It has an option to acquire oil and gas properties in central Kansas covering an area of approximately 11,000 acres. The company was formerly known as Infinity Energy Resources, Inc. and changed its name to American Noble Gas, Inc. in October 2021. The company was incorporated in 1987 and is based in Lenexa, Kansas.","American Noble Gas, Inc. focuses on the acquisition, exploration, and development of oil and gas resources. It has an option to acquire oil and gas properties in central Kansas covering an area of approximately 11,000 acres. The company was formerly known as Infinity Energy Resources, Inc. and changed its name to American Noble Gas, Inc. in October 2021. The company was incorporated in 1987 and is based in Lenexa, Kansas.",2018-11-30,Oil & Gas E&P,https://www.amnoblegas.com,3,79002000,Mr. Stanton E. Ross,NA,913 948 9512,NA,11900 College Boulevard,"Overland Park, KS, US",66219,https://www.amnoblegas.com,https://www.amnoblegas.com,https://financialmodelingprep.com/image-stock/IFNY.png,"#American Noble Gas, Inc., #Oil & Gas E&P, #Energy",17,1,TRUE,2022-05-23,2022-05-23
229,Pebblebrook Hotel Trust,Pebblebrook Hotel Trust,"Pebblebrook Hotel Trust (NYSE: PEB) is a publicly traded real estate investment trust (""REIT"") and the largest owner of urban and resort lifestyle hotels in the United States. The Company owns 53 hotels, totaling approximately 13,200 guestrooms across 14 urban and resort markets, with a focus on the west coast gateway cities.","Pebblebrook Hotel Trust (NYSE: PEB) is a publicly traded real estate investment trust (""REIT"") and the largest owner of urban and resort lifestyle hotels in the United States. The Company owns 53 hotels, totaling approximately 13,200 guestrooms across 14 urban and resort markets, with a focus on the west coast gateway cities.",2022-01-31,REIT?”Hotel & Motel,http://www.pebblebrookhotels.com,53,442888000,Mr. Jon E. Bortz CPA,NA,240-507-1300,NA,4747 Bethesda Avenue,"Bethesda, MD, US",NA,http://www.pebblebrookhotels.com,http://www.pebblebrookhotels.com,https://financialmodelingprep.com/image-stock/PEB-PD.png,"#Pebblebrook Hotel Trust, #REIT?”Hotel & Motel, #Real Estate",17,1,FALSE,2022-05-23,2022-05-23
230,Repligen Corporation,Repligen Corporation,"Repligen Corporation develops and commercializes bioprocessing technologies and systems for use in biological drug manufacturing process in North America, Europe, the Asia Pacific, and internationally. It offers Protein A ligands that are the binding components of Protein A affinity chromatography resins; and cell culture growth factor products. The company's chromatography products include OPUS pre-packed chromatography columns, which are used in the purification of biologics; and OPUS smaller-scale columns that are used in the high throughput process development screening, viral clearance validation studies, and scale down validation of chromatography processes. It also offers ELISA test kits; and chromatography resins under the CaptivA brand. In addition, the company provides filtration products, such as XCell Alternating Tangential Flow systems that are filtration devices used in upstream perfusion and cell culture processing; TangenX flat sheet cassettes, which are used in downstream biologic drug concentration and formulation processes; KrosFlo tangential flow filtration and tangential flow depth filtration systems; Spectra/Por laboratory and process dialysis products, and SpectraFlo dynamic dialysis systems; and ProConnex single-use hollow fiber. Further, it provides process analytics products, such as slope spectroscopy systems under the SoloVPE, FlowVPE, and FlowVPX brands. The company sells its products to life sciences, biopharmaceutical, and diagnostics companies; laboratory researchers; and contract manufacturing organizations. Repligen Corporation has collaboration agreements with Navigo Proteins GmbH to develop multiple affinity ligands. Repligen Corporation was incorporated in 1981 and is headquartered in Waltham, Massachusetts.","Repligen Corporation develops and commercializes bioprocessing technologies and systems for use in biological drug manufacturing process in North America, Europe, the Asia Pacific, and internationally. It offers Protein A ligands that are the binding components of Protein A affinity chromatography resins; and cell culture growth factor products. The company's chromatography products include OPUS pre-packed chromatography columns, which are used in the purification of biologics; and OPUS smaller-scale columns that are used in the high throughput process development screening, viral clearance validation studies, and scale down validation of chromatography processes. It also offers ELISA test kits; and chromatography resins under the CaptivA brand. In addition, the company provides filtration products, such as XCell Alternating Tangential Flow systems that are filtration devices used in upstream perfusion and cell culture processing; TangenX flat sheet cassettes, which are used in downstream biologic drug concentration and formulation processes; KrosFlo tangential flow filtration and tangential flow depth filtration systems; Spectra/Por laboratory and process dialysis products, and SpectraFlo dynamic dialysis systems; and ProConnex single-use hollow fiber. Further, it provides process analytics products, such as slope spectroscopy systems under the SoloVPE, FlowVPE, and FlowVPX brands. The company sells its products to life sciences, biopharmaceutical, and diagnostics companies; laboratory researchers; and contract manufacturing organizations. Repligen Corporation has collaboration agreements with Navigo Proteins GmbH to develop multiple affinity ligands. Repligen Corporation was incorporated in 1981 and is headquartered in Waltham, Massachusetts.",1986-04-29,Medical Instruments & Supplies,https://www.repligen.com,1852,670534000,Mr. Anthony Hunt,NA,17814499560,NA,41 Seyon St Bldg 1 Ste 100,"Waltham, MASSACHUSETTS, US",2453,https://www.repligen.com,https://www.repligen.com,https://financialmodelingprep.com/image-stock/RGEN.png,"#Repligen Corporation, #Medical Instruments & Supplies, #Healthcare",17,1,TRUE,2022-05-23,2022-05-23
231,Dole plc,Dole plc,"Dole plc engages in sourcing, processing, marketing, and distribution of fresh fruit and vegetables worldwide. The company operates through four segments: Fresh Fruit; Diversified Fresh Produce - EMEA; Diversified Fresh Produce - Americas and ROW; and Fresh Vegetables. It offers bananas, pineapples grapes, berries, avocados, deciduous fruit, and organic produce; value added salads, which includes packaged salad and meal kits; and fresh packed vegetables, such as iceberg, romaine, leaf lettuces, and celery, as well as health foods and consumer goods. The company serves retailers, wholesalers, and foodservice customers. Dole plc is headquartered in Dublin, Ireland.","Dole plc engages in sourcing, processing, marketing, and distribution of fresh fruit and vegetables worldwide. The company operates through four segments: Fresh Fruit; Diversified Fresh Produce - EMEA; Diversified Fresh Produce - Americas and ROW; and Fresh Vegetables. It offers bananas, pineapples grapes, berries, avocados, deciduous fruit, and organic produce; value added salads, which includes packaged salad and meal kits; and fresh packed vegetables, such as iceberg, romaine, leaf lettuces, and celery, as well as health foods and consumer goods. The company serves retailers, wholesalers, and foodservice customers. Dole plc is headquartered in Dublin, Ireland.",2021-07-28,Farm Products,https://www.doleplc.com,38500,6454402000,NA,NA,353 1 887 2600,NA,29 North Anne Street,"Dublin, , IE",D07 PH36,https://www.doleplc.com,https://www.doleplc.com,https://financialmodelingprep.com/image-stock/DOLE.png,"#Dole plc, #Farm Products, #Consumer Defensive",17,1,TRUE,2022-05-23,2022-05-23
232,Nuveen Taxable Municipal Income Fund,Nuveen Taxable Municipal Income Fund,"Nuveen Taxable Municipal Income Fund is a closed ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in the fixed income markets of the United States. The fund also invests some portion of its portfolio in derivative instruments. It invests in Build America Bonds, i.e. taxable municipal securities. The fund employs fundamental analysis with bottom-up and top-down stock picking approach to create its portfolio. It benchmarks the performance of its portfolio against the Barclays Capital Build America Bond Index. The fund was formerly known as Nuveen Build America Bond Fund. Nuveen Taxable Municipal Income Fund was formed on December 4, 2009 and is domiciled in the United States.","Nuveen Taxable Municipal Income Fund is a closed ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in the fixed income markets of the United States. The fund also invests some portion of its portfolio in derivative instruments. It invests in Build America Bonds, i.e. taxable municipal securities. The fund employs fundamental analysis with bottom-up and top-down stock picking approach to create its portfolio. It benchmarks the performance of its portfolio against the Barclays Capital Build America Bond Index. The fund was formerly known as Nuveen Build America Bond Fund. Nuveen Taxable Municipal Income Fund was formed on December 4, 2009 and is domiciled in the United States.",2010-04-28,Asset Management,https://www.nuveen.com/CEF/FundDetail.aspx?FundCode=NBB,,91947445,William Adams / Margo L. Cook,NA,13129178146,NA,333 W Wacker Dr,"Chicago, ILLINOIS, US",60606,https://www.nuveen.com/CEF/FundDetail.aspx?FundCode=NBB,https://www.nuveen.com/CEF/FundDetail.aspx?FundCode=NBB,https://financialmodelingprep.com/image-stock/NBB.png,"#Nuveen Taxable Municipal Income Fund, #Asset Management, #Financial Services",17,1,TRUE,2022-05-23,2022-05-23
233,"Chicken Soup for the Soul Entertainment, Inc.","Chicken Soup for the Soul Entertainment, Inc.","Chicken Soup for the Soul Entertainment, Inc. operates as a streaming video-on-demand (VOD) company in the United States and internationally. It owns and operates various ad-supported and subscription-based VOD networks, including Crackle, Chicken Soup for the Soul, Popcornflix, Popcornflix Kids, Truli, Pivotshare, EspaÃ±olflix, and FrightPix. The company distributes and exhibits VOD content directly to consumers through various digital platforms, such as connected TVs, smartphones, tablets, gaming consoles, and the web through its owned and operated AVOD or FAST channel networks. It also produces and licenses movies, television series, and programs; and produces long and short-form original content. The company was founded in 2014 and is headquartered in Cos Cob, Connecticut. Chicken Soup for the Soul Entertainment, Inc. is a subsidiary of Chicken Soup for the Soul Productions, LLC.","Chicken Soup for the Soul Entertainment, Inc. operates as a streaming video-on-demand (VOD) company in the United States and internationally. It owns and operates various ad-supported and subscription-based VOD networks, including Crackle, Chicken Soup for the Soul, Popcornflix, Popcornflix Kids, Truli, Pivotshare, EspaÃ±olflix, and FrightPix. The company distributes and exhibits VOD content directly to consumers through various digital platforms, such as connected TVs, smartphones, tablets, gaming consoles, and the web through its owned and operated AVOD or FAST channel networks. It also produces and licenses movies, television series, and programs; and produces long and short-form original content. The company was founded in 2014 and is headquartered in Cos Cob, Connecticut. Chicken Soup for the Soul Entertainment, Inc. is a subsidiary of Chicken Soup for the Soul Productions, LLC.",2018-06-27,Entertainment,https://cssentertainment.com,151,110395466,Mr. William J. Rouhana Jr.,NA,855 398 0443,NA,132 East Putman Avenue,"Cos Cob, CT, US",6807,https://cssentertainment.com,https://cssentertainment.com,https://financialmodelingprep.com/image-stock/CSSEP.png,"#Chicken Soup for the Soul Entertainment, Inc., #Entertainment, #Communication Services",17,1,TRUE,2022-05-23,2022-05-23
234,NexTier Oilfield Solutions Inc.,NexTier Oilfield Solutions Inc.,"NexTier Oilfield Solutions Inc., through its subsidiaries, provides well completion and production services in various active and demanding basins. The company operates through two segments, Completion Services, and Well Construction and Intervention Services. The Completion Services segment offers hydraulic fracturing services to enhance production of oil and natural gas from formations with low permeability and restricted flow of hydrocarbons; wireline services; and perforating, pumpdown, pipe recovery, pressure pumping, and wellsite make-up and pressure testing services. As of December 31, 2021, it had approximately 2.1 million of fracturing hydraulic horsepower, 101 wireline trucks, and 76 pumpdown units. The Well Construction and Intervention Services segment provides cementing services that incorporate custom engineered mixing and blending equipment to ensure precision and accuracy in providing annulus isolation and hydraulic seal, while protecting fresh water zones from its customers' zone of interest; and engineering software and technical guidance for remedial cementing applications, and acidizing to optimize the performance of its customers' wells. This segment also offers coiled tubing services to help customers in accomplishing various goals in their horizontal completion, workover, and well maintenance projects. As of December 31, 2021, it had approximately 17 coiled tubing units and 74 cementing units. The company serves integrated and large independent oil and natural gas exploration and production companies in the United States and internationally. NexTier Oilfield Solutions Inc. was founded in 1973 and is headquartered in Houston, Texas.","NexTier Oilfield Solutions Inc., through its subsidiaries, provides well completion and production services in various active and demanding basins. The company operates through two segments, Completion Services, and Well Construction and Intervention Services. The Completion Services segment offers hydraulic fracturing services to enhance production of oil and natural gas from formations with low permeability and restricted flow of hydrocarbons; wireline services; and perforating, pumpdown, pipe recovery, pressure pumping, and wellsite make-up and pressure testing services. As of December 31, 2021, it had approximately 2.1 million of fracturing hydraulic horsepower, 101 wireline trucks, and 76 pumpdown units. The Well Construction and Intervention Services segment provides cementing services that incorporate custom engineered mixing and blending equipment to ensure precision and accuracy in providing annulus isolation and hydraulic seal, while protecting fresh water zones from its customers' zone of interest; and engineering software and technical guidance for remedial cementing applications, and acidizing to optimize the performance of its customers' wells. This segment also offers coiled tubing services to help customers in accomplishing various goals in their horizontal completion, workover, and well maintenance projects. As of December 31, 2021, it had approximately 17 coiled tubing units and 74 cementing units. The company serves integrated and large independent oil and natural gas exploration and production companies in the United States and internationally. NexTier Oilfield Solutions Inc. was founded in 1973 and is headquartered in Houston, Texas.",2017-01-20,Oil & Gas Equipment & Services,https://nextierofs.com,3340,1423441000,Mr. Robert Drummond,NA,17133256000,NA,3990 Rogerdale Rd,"Houston, TEXAS, US",77042,https://nextierofs.com,https://nextierofs.com,https://financialmodelingprep.com/image-stock/NEX.png,"#NexTier Oilfield Solutions Inc., #Oil & Gas Equipment & Services, #Energy",17,1,TRUE,2022-05-23,2022-05-23
235,Vornado Realty Trust,Vornado Realty Trust,"Vornado's portfolio is concentrated in the nation's key market ??New York City ??along with the premier asset in both Chicago and San Francisco. Vornado is also the real estate industry leader in sustainability policy. The company owns and manages over 23 million square feet of LEED certified buildings and received the Energy Star Partner of the Year Award, Sustained Excellence 2019. In 2012, Vornado commemorated 50 years on the NYSE.","Vornado's portfolio is concentrated in the nation's key market ??New York City ??along with the premier asset in both Chicago and San Francisco. Vornado is also the real estate industry leader in sustainability policy. The company owns and manages over 23 million square feet of LEED certified buildings and received the Energy Star Partner of the Year Award, Sustained Excellence 2019. In 2012, Vornado commemorated 50 years on the NYSE.",1962-01-31,REIT?”Office,https://www.vno.com,3224,1589210000,Mr. Steven Roth,NA,12128947000,NA,888 7th Ave,"New York City, NEW YORK, US",10019,https://www.vno.com,https://www.vno.com,https://financialmodelingprep.com/image-stock/VNO.png,"#Vornado Realty Trust, #REIT?”Office, #Real Estate",17,1,TRUE,2022-05-23,2022-05-23
236,"Associated Capital Group, Inc.","Associated Capital Group, Inc.","Associated Capital Group, Inc. provides investment advisory services in the United States. The company offers alternative investment management and asset management services. It also invests in new and existing businesses. The company was founded in 1976 and is headquartered in Greenwich, Connecticut.","Associated Capital Group, Inc. provides investment advisory services in the United States. The company offers alternative investment management and asset management services. It also invests in new and existing businesses. The company was founded in 1976 and is headquartered in Greenwich, Connecticut.",2015-11-09,Capital Markets,https://www.associated-capital-group.com,25,20924000,Mr. Douglas Jamieson,NA,12036299595,NA,191 Mason Street,"Greenwich, CONNECTICUT, US",6830,https://www.associated-capital-group.com,https://www.associated-capital-group.com,https://financialmodelingprep.com/image-stock/AC.png,"#Associated Capital Group, Inc., #Capital Markets, #Financial Services",17,1,TRUE,2022-05-23,2022-05-23
237,"Industrial Tech Acquisitions II, Inc.","Industrial Tech Acquisitions II, Inc.","Industrial Tech Acquisitions II, Inc. focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization, or similar business combination with one or more businesses. It intends to focus its search on targets operating in the technology-focused areas, including software, mobile and IoT applications, digital and energy transformation, cloud, and cyber communications, as well as high bandwidth services. The company was incorporated in 2021 and is based in Houston, Texas.","Industrial Tech Acquisitions II, Inc. focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization, or similar business combination with one or more businesses. It intends to focus its search on targets operating in the technology-focused areas, including software, mobile and IoT applications, digital and energy transformation, cloud, and cyber communications, as well as high bandwidth services. The company was incorporated in 2021 and is based in Houston, Texas.",2022-03-04,Shell Companies,,,0,NA,NA,713 599 1300,NA,5090 Richmond Avenue,"Houston, TX, US",77056,,,https://financialmodelingprep.com/image-stock/ITAQW.png,"#Industrial Tech Acquisitions II, Inc., #Shell Companies, #Financial Services",17,1,TRUE,2022-05-23,2022-05-23
238,Vinci SA,Vinci SA,"VINCI SA, together with its subsidiaries, operates in the concessions, energy, and construction segments primarily in France. It Concessions segment operates motorway concessions with a network of 4,419 kilometers in France; 45 airports; 4,437 kilometers of motorways; highways, railways, and 4 stadiums, as well as operates airports in France and in 11 other countries. The company's Energy segment provides services to the manufacturing, infrastructure, facilities management, and information and communication technology sectors; engineering, procurement, and construction services in the energy sector, and manufacturing and energy-related services; and renewable energy concession projects development services. Its Construction segments engages in designing and carrying out projects that involve general contractor capabilities; works related to geotechnical and structural engineering, digital technology, nuclear or renewable thermal energy; and focuses on business area, such as buildings, civil engineering, infrastructure, and in a specific geographical area. The company also provides property development services for residential and commercial properties; and property services, as well as operates managed residences. It also operates in Germany, the United Kingdom, Albania, Belarus, Bosnia-Herzegovina, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Kosovo, Latvia, Lithuania, Macedonia, Moldova, Montenegro, Poland, Romania, Serbia, Slovakia, Slovenia, Ukraine, Portugal, North America, Central and South America, Africa, Russia, the Asia-Pacific, the Middle East, and other European countries. The company was founded in 1899 and is headquartered in Nanterre, France.","VINCI SA, together with its subsidiaries, operates in the concessions, energy, and construction segments primarily in France. It Concessions segment operates motorway concessions with a network of 4,419 kilometers in France; 45 airports; 4,437 kilometers of motorways; highways, railways, and 4 stadiums, as well as operates airports in France and in 11 other countries. The company's Energy segment provides services to the manufacturing, infrastructure, facilities management, and information and communication technology sectors; engineering, procurement, and construction services in the energy sector, and manufacturing and energy-related services; and renewable energy concession projects development services. Its Construction segments engages in designing and carrying out projects that involve general contractor capabilities; works related to geotechnical and structural engineering, digital technology, nuclear or renewable thermal energy; and focuses on business area, such as buildings, civil engineering, infrastructure, and in a specific geographical area. The company also provides property development services for residential and commercial properties; and property services, as well as operates managed residences. It also operates in Germany, the United Kingdom, Albania, Belarus, Bosnia-Herzegovina, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Kosovo, Latvia, Lithuania, Macedonia, Moldova, Montenegro, Poland, Romania, Serbia, Slovakia, Slovenia, Ukraine, Portugal, North America, Central and South America, Africa, Russia, the Asia-Pacific, the Middle East, and other European countries. The company was founded in 1899 and is headquartered in Nanterre, France.",2018-11-30,Engineering & Construction,https://www.vinci.com,218569,44118000000,NA,NA,33 1 47 16 35 00,NA,"1, cours Ferdinand-de-Lesseps","Rueil-Malmaison, , FR",92757,https://www.vinci.com,https://www.vinci.com,https://financialmodelingprep.com/image-stock/VCISY.png,"#Vinci SA, #Engineering & Construction, #Industrials",17,1,TRUE,2022-05-23,2022-05-23
239,"CompoSecure, Inc.","CompoSecure, Inc.","CompoSecure, Inc. manufactures and designs metal, plastic, composite ID, and proprietary financial transaction cards in the United States and internationally. Its primary metal form factors include embedded, metal veneer lite, metal veneer, and full metal products. The company also offers Arculus Cold Storage Wallet, a three-factor authentication solution, which comprise the Arculus Key card Cold Storage hardware device and companion Arculus Wallet mobile App to keep the Private Key in the Arculus Key card highly secure and store cryptocurrency and digital assets. It serves financial institutions, plastic card manufacturers, government agencies, system integrators, and security specialists. The company was founded in 1910 and is based in Somerset, New Jersey.","CompoSecure, Inc. manufactures and designs metal, plastic, composite ID, and proprietary financial transaction cards in the United States and internationally. Its primary metal form factors include embedded, metal veneer lite, metal veneer, and full metal products. The company also offers Arculus Cold Storage Wallet, a three-factor authentication solution, which comprise the Arculus Key card Cold Storage hardware device and companion Arculus Wallet mobile App to keep the Private Key in the Arculus Key card highly secure and store cryptocurrency and digital assets. It serves financial institutions, plastic card manufacturers, government agencies, system integrators, and security specialists. The company was founded in 1910 and is based in Somerset, New Jersey.",2021-12-28,Metal Fabrication,https://www.composecure.com,715,267948000,NA,NA,908 518 0500,NA,309 Pierce Street,"Somerset, NJ, US",8873,https://www.composecure.com,https://www.composecure.com,https://financialmodelingprep.com/image-stock/CMPO.png,"#CompoSecure, Inc., #Metal Fabrication, #Industrials",17,1,TRUE,2022-05-23,2022-05-23
240,"Mondelez International, Inc.","Mondelez International, Inc.","Mondelez International, Inc., through its subsidiaries, manufactures, markets, and sells snack food and beverage products in the Latin America, North America, Asia, the Middle East, Africa, and Europe. It provides biscuits, including cookies, crackers, and salted snacks; chocolates; and gums and candies, as well as various cheese and grocery, and powdered beverage products. The company's snack brand portfolio includes Cadbury, Milka, and Toblerone chocolates; Oreo, belVita, and LU biscuits; Halls candies; Trident gums; and Tang powdered beverages. It serves supermarket chains, wholesalers, supercenters, club stores, mass merchandisers, distributors, convenience stores, gasoline stations, drug stores, value stores, and other retail food outlets through direct store delivery, company-owned and satellite warehouses, third party distributors, and other facilities, as well as through independent sales offices and agents, and e-commerce channels. The company was formerly known as Kraft Foods Inc. and changed its name to Mondelez International, Inc. in October 2012. Mondelez International, Inc. was incorporated in 2000 and is headquartered in Chicago, Illinois.","Mondelez International, Inc., through its subsidiaries, manufactures, markets, and sells snack food and beverage products in the Latin America, North America, Asia, the Middle East, Africa, and Europe. It provides biscuits, including cookies, crackers, and salted snacks; chocolates; and gums and candies, as well as various cheese and grocery, and powdered beverage products. The company's snack brand portfolio includes Cadbury, Milka, and Toblerone chocolates; Oreo, belVita, and LU biscuits; Halls candies; Trident gums; and Tang powdered beverages. It serves supermarket chains, wholesalers, supercenters, club stores, mass merchandisers, distributors, convenience stores, gasoline stations, drug stores, value stores, and other retail food outlets through direct store delivery, company-owned and satellite warehouses, third party distributors, and other facilities, as well as through independent sales offices and agents, and e-commerce channels. The company was formerly known as Kraft Foods Inc. and changed its name to Mondelez International, Inc. in October 2012. Mondelez International, Inc. was incorporated in 2000 and is headquartered in Chicago, Illinois.",2001-06-13,Confectioners,https://www.mondelezinternational.com,79000,28720000000,Mr. Dirk Van De Put,NA,18479434000,NA,Three Parkway North,"Chicago, ILLINOIS, US",60607,https://www.mondelezinternational.com,https://www.mondelezinternational.com,https://financialmodelingprep.com/image-stock/MDLZ.png,"#Mondelez International, Inc., #Confectioners, #Consumer Defensive",17,1,TRUE,2022-05-23,2022-05-23
241,"Green Brick Partners, Inc.","Green Brick Partners, Inc.","Green Brick Partners, Inc. operates as a homebuilding and land development company in the United States. It operates through Builder operations Central, Builder operations Southeast, and Land development segments. The company is involved in the land acquisition and development, entitlements, design, construction, title and mortgage services, marketing, and sale of townhomes, patio homes, single family homes, and luxury homes in residential neighborhoods, and master planned communities. As of December 31,2021, the company owns or controls approximately 28,600 home sites in Dallas-Forth Worth, Atlanta metropolitan areas, and the Treasure Coast, Florida market. The company sells its homes through sales representatives and independent realtors. Green Brick Partners, Inc. was incorporated in 2006 and is headquartered in Plano, Texas.","Green Brick Partners, Inc. operates as a homebuilding and land development company in the United States. It operates through Builder operations Central, Builder operations Southeast, and Land development segments. The company is involved in the land acquisition and development, entitlements, design, construction, title and mortgage services, marketing, and sale of townhomes, patio homes, single family homes, and luxury homes in residential neighborhoods, and master planned communities. As of December 31,2021, the company owns or controls approximately 28,600 home sites in Dallas-Forth Worth, Atlanta metropolitan areas, and the Treasure Coast, Florida market. The company sells its homes through sales representatives and independent realtors. Green Brick Partners, Inc. was incorporated in 2006 and is headquartered in Plano, Texas.",2007-06-19,Residential Construction,https://greenbrickpartners.com,540,1402876000,Mr. James Brickman,NA,14695736755,NA,2805 Dallas Pkwy Ste 400,"Plano, TEXAS, US",75093,https://greenbrickpartners.com,https://greenbrickpartners.com,https://financialmodelingprep.com/image-stock/GRBK.png,"#Green Brick Partners, Inc., #Residential Construction, #Consumer Cyclical",17,1,TRUE,2022-05-23,2022-05-23
242,3D Systems Corporation,3D Systems Corporation,"3D Systems Corporation, through its subsidiaries, provides 3D printing and digital manufacturing solutions in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company offers 3D printers, such as stereolithography, selective laser sintering, direct metal printing, multi jet printing, color jet printing, and extrusion and SLA based bioprinting that transform digital data input generated by 3D design software, computer aided design (CAD) software, or other 3D design tools into printed parts. It also develops, blends, and markets various print materials, such as plastic, nylon, metal, composite, elastomeric, wax, polymeric dental, and bio-compatible materials. In addition, the company provides digital design tools, including software, scanners, and haptic devices, as well as solutions for product design, simulation, mold and die design, 3D scan-to-print, reverse engineering, production machining, metrology, and inspection and manufacturing workflows under the Geomagic brand. Further, it offers 3D Sprint and 3DXpert, a proprietary software to prepare and optimize CAD data and manage the additive manufacturing processes, which provides automated support building and placement, build platform management, print simulation, and print queue management; and Bioprint Pro, a software solution that allows researchers to design and bioprint repeatable experiments. Additionally, the company provides maintenance and training services; manufacturing services; and software and precision healthcare services. It primarily serves companies and small and midsize businesses in medical, dental, automotive, aerospace, durable good, government, defense, technology, jewelry, electronic, education, consumer good, energy, biotechnology, and other industries through direct sales force, channel partners, and appointed distributors. 3D Systems Corporation was founded in 1986 and is headquartered in Rock Hill, South Carolina.","3D Systems Corporation, through its subsidiaries, provides 3D printing and digital manufacturing solutions in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company offers 3D printers, such as stereolithography, selective laser sintering, direct metal printing, multi jet printing, color jet printing, and extrusion and SLA based bioprinting that transform digital data input generated by 3D design software, computer aided design (CAD) software, or other 3D design tools into printed parts. It also develops, blends, and markets various print materials, such as plastic, nylon, metal, composite, elastomeric, wax, polymeric dental, and bio-compatible materials. In addition, the company provides digital design tools, including software, scanners, and haptic devices, as well as solutions for product design, simulation, mold and die design, 3D scan-to-print, reverse engineering, production machining, metrology, and inspection and manufacturing workflows under the Geomagic brand. Further, it offers 3D Sprint and 3DXpert, a proprietary software to prepare and optimize CAD data and manage the additive manufacturing processes, which provides automated support building and placement, build platform management, print simulation, and print queue management; and Bioprint Pro, a software solution that allows researchers to design and bioprint repeatable experiments. Additionally, the company provides maintenance and training services; manufacturing services; and software and precision healthcare services. It primarily serves companies and small and midsize businesses in medical, dental, automotive, aerospace, durable good, government, defense, technology, jewelry, electronic, education, consumer good, energy, biotechnology, and other industries through direct sales force, channel partners, and appointed distributors. 3D Systems Corporation was founded in 1986 and is headquartered in Rock Hill, South Carolina.",2011-03-26,Computer Hardware,https://www.3dsystems.com,1721,615639000,Mr. Vyomesh Joshi,NA,18033263900,NA,333 Three D Systems Cir,"Rock Hill, SOUTH CAROLINA, US",29730,https://www.3dsystems.com,https://www.3dsystems.com,https://financialmodelingprep.com/image-stock/DDD.png,"#3D Systems Corporation, #Computer Hardware, #Technology",17,1,TRUE,2022-05-23,2022-05-23
