,name,name_eng,description_short,description,founded_date,product,homepage,employee_cnt,revenue,ceo_name,email,tel,fax,address1,address2,post_code,facebook,youtube,logo,hash_tag,nation_id,industry_id,is_active,created_at,updated_at
10,Keck Seng Investments (Hong Kong) Limited,Keck Seng Investments (Hong Kong) Limited,"Keck Seng Investments (Hong Kong) Limited, an investment holding company, engages in the hotel and club operations, and property investment and development activities. It operates through three segments: Hotel, Property, and Investment and Corporate. The Hotel segment offers hotel room accommodation services; and food and beverages at hotel restaurant outlets, as well as operates slot machines. The Property segment leases investment properties, which primarily consist of retail, commercial, and office properties; and develops, sells, and markets trading properties, as well as provides management services. The Investment and Corporate segment engages in non-trading and trading securities; financial instruments; and other treasury operations. It operates primarily in Macau, Vietnam, the People's Republic of China, Japan, Canada, the United States, and Hong Kong. The company was incorporated in 1973 and is based in Central, Hong Kong.","Keck Seng Investments (Hong Kong) Limited, an investment holding company, engages in the hotel and club operations, and property investment and development activities. It operates through three segments: Hotel, Property, and Investment and Corporate. The Hotel segment offers hotel room accommodation services; and food and beverages at hotel restaurant outlets, as well as operates slot machines. The Property segment leases investment properties, which primarily consist of retail, commercial, and office properties; and develops, sells, and markets trading properties, as well as provides management services. The Investment and Corporate segment engages in non-trading and trading securities; financial instruments; and other treasury operations. It operates primarily in Macau, Vietnam, the People's Republic of China, Japan, Canada, the United States, and Hong Kong. The company was incorporated in 1973 and is based in Central, Hong Kong.",2000-01-06,Lodging,https://www.keckseng.com.hk,1192,482878000,Mr. Kian Guan  Ho,NA,852 2543 3345,NA,West Tower,"Central, , HK",NA,https://www.keckseng.com.hk,https://www.keckseng.com.hk,https://financialmodelingprep.com/image-stock/0184.HK.png,"#Keck Seng Investments (Hong Kong) Limited, #Lodging, #Consumer Cyclical",3,1,TRUE,2022-05-23,2022-05-23
11,National Investments Fund Limited,National Investments Fund Limited,"National Investments Fund Limited is an equity mutual fund launched and managed by Enerchine Investment Management Limited. It invests in equity markets. The fund seeks to invest in stocks of companies operating across diversified sectors. It primarily invests in a diversified portfolio of listed and unlisted companies. The fund benchmarks the performance of its portfolio against the Hang Seng Index. National Investments Fund Limited was formed on June 28, 2002 and is domiciled in the Cayman Islands.","National Investments Fund Limited is an equity mutual fund launched and managed by Enerchine Investment Management Limited. It invests in equity markets. The fund seeks to invest in stocks of companies operating across diversified sectors. It primarily invests in a diversified portfolio of listed and unlisted companies. The fund benchmarks the performance of its portfolio against the Hang Seng Index. National Investments Fund Limited was formed on June 28, 2002 and is domiciled in the Cayman Islands.",2005-09-29,Asset Management,,10,0,NA,NA,,NA,,", , HK",NA,,,https://financialmodelingprep.com/image-stock/1227.HK.png,"#National Investments Fund Limited, #Asset Management, #Financial Services",3,1,FALSE,2022-05-23,2022-05-23
12,"Applied Materials, Inc.","Applied Materials, Inc.","Applied Materials, Inc. provides manufacturing equipment, services, and software to the semiconductor, display, and related industries. It operates through three segments: Semiconductor Systems, Applied Global Services, and Display and Adjacent Markets. The Semiconductor Systems segment develops, manufactures, and sells various manufacturing equipment that is used to fabricate semiconductor chips or integrated circuits. This segment also offers various technologies, including epitaxy, ion implantation, oxidation/nitridation, rapid thermal processing, physical vapor deposition, chemical vapor deposition, chemical mechanical planarization, electrochemical deposition, atomic layer deposition, etching, and selective deposition and removal, as well as metrology and inspection tools. The Applied Global Services segment provides integrated solutions to optimize equipment and fab performance and productivity comprising spares, upgrades, services, remanufactured earlier generation equipment, and factory automation software for semiconductor, display, and other products. The Display and Adjacent Markets segment offers products for manufacturing liquid crystal displays; organic light-emitting diodes; and other display technologies for TVs, monitors, laptops, personal computers, electronic tablets, smart phones, and other consumer-oriented devices. The company operates in the United States, China, Korea, Taiwan, Japan, Southeast Asia, and Europe. Applied Materials, Inc. was incorporated in 1967 and is headquartered in Santa Clara, California.","Applied Materials, Inc. provides manufacturing equipment, services, and software to the semiconductor, display, and related industries. It operates through three segments: Semiconductor Systems, Applied Global Services, and Display and Adjacent Markets. The Semiconductor Systems segment develops, manufactures, and sells various manufacturing equipment that is used to fabricate semiconductor chips or integrated circuits. This segment also offers various technologies, including epitaxy, ion implantation, oxidation/nitridation, rapid thermal processing, physical vapor deposition, chemical vapor deposition, chemical mechanical planarization, electrochemical deposition, atomic layer deposition, etching, and selective deposition and removal, as well as metrology and inspection tools. The Applied Global Services segment provides integrated solutions to optimize equipment and fab performance and productivity comprising spares, upgrades, services, remanufactured earlier generation equipment, and factory automation software for semiconductor, display, and other products. The Display and Adjacent Markets segment offers products for manufacturing liquid crystal displays; organic light-emitting diodes; and other display technologies for TVs, monitors, laptops, personal computers, electronic tablets, smart phones, and other consumer-oriented devices. The company operates in the United States, China, Korea, Taiwan, Japan, Southeast Asia, and Europe. Applied Materials, Inc. was incorporated in 1967 and is headquartered in Santa Clara, California.",2010-11-15,Semiconductor Equipment & Materials,https://www.appliedmaterials.com,28500,23063000000,NA,NA,408 727 5555,NA,3050 Bowers Avenue,"Santa Clara, CA, US",95052-3299,https://www.appliedmaterials.com,https://www.appliedmaterials.com,https://financialmodelingprep.com/image-stock/4336.HK.png,"#Applied Materials, Inc., #Semiconductor Equipment & Materials, #Technology",3,1,FALSE,2022-05-23,2022-05-23
13,Tern Properties Company Limited,Tern Properties Company Limited,"Tern Properties Company Limited, an investment holding company, engages in property investment and treasury investment activities primarily in Hong Kong. The company operates commercial shops and office properties, as well as residential properties. It also invests in debt and equity securities. The company was formerly known as Eco Properties Limited and changed its name to Tern Properties Company Limited in March 1988. The company was incorporated in 1968 and is based in Central, Hong Kong. Tern Properties Company Limited is a subsidiary of Noranger Company Limited.","Tern Properties Company Limited, an investment holding company, engages in property investment and treasury investment activities primarily in Hong Kong. The company operates commercial shops and office properties, as well as residential properties. It also invests in debt and equity securities. The company was formerly known as Eco Properties Limited and changed its name to Tern Properties Company Limited in March 1988. The company was incorporated in 1968 and is based in Central, Hong Kong. Tern Properties Company Limited is a subsidiary of Noranger Company Limited.",2000-02-17,Real Estate Services,https://www.tern.hk,17,64490000,Mr. Hoi Sow  Chan,NA,852 2584 1200,NA,Tern Centre,"Central, , HK",NA,https://www.tern.hk,https://www.tern.hk,https://financialmodelingprep.com/image-stock/0277.HK.png,"#Tern Properties Company Limited, #Real Estate Services, #Real Estate",3,1,FALSE,2022-05-23,2022-05-23
14,China Oriental Group Company Limited,China Oriental Group Company Limited,"China Oriental Group Company Limited manufactures and sells iron and steel products for downstream steel manufacturers in the People's Republic of China. It operates through Iron and Steel, and Real Estate segments. The company offers H-section steel products for use in non-residential construction and infrastructure projects; strips and strip products; cold rolled sheets for use in manufacturing home electric appliances, hardware, pipes, etc.; galvanized sheets for production of civil-purpose sheets; billets for use as substrate in downstream steel products; and rebars for use in residential and non-residential projects. It also engages in the trade of steel, and iron ore and related products; leasing and financial leasing business; import and export of goods and technology; purchase and sale of ferrous metal and coke; development and sale of real estate properties; environmental protection engineering activities; non-metallic ore mining and trading; recycling of steel and waste materials; manufacture and sale of power transmission facilities; manufacturing of casting products; and research and development of recycling and energy-saving technology, as well as other recycling and construction engineering business. In addition, the company provides equipment maintenance, publication, construction project management, wholesale trade, asset management, logistics, commercial management, hotel and catering, cargo transit agency, and investment and management services; and architectural design, sale, and installation services, commercial consulting, technical advisory and software development, technology promotion, and new material technology and building engineering design services. Further, it offers factoring, capital market, and calligraphy and art training services; waste resources utilization services; produces and sells electricity; and sells metal materials and renewable resources. The company was incorporated in 2003 and is based in Wan Chai, Hong Kong.","China Oriental Group Company Limited manufactures and sells iron and steel products for downstream steel manufacturers in the People's Republic of China. It operates through Iron and Steel, and Real Estate segments. The company offers H-section steel products for use in non-residential construction and infrastructure projects; strips and strip products; cold rolled sheets for use in manufacturing home electric appliances, hardware, pipes, etc.; galvanized sheets for production of civil-purpose sheets; billets for use as substrate in downstream steel products; and rebars for use in residential and non-residential projects. It also engages in the trade of steel, and iron ore and related products; leasing and financial leasing business; import and export of goods and technology; purchase and sale of ferrous metal and coke; development and sale of real estate properties; environmental protection engineering activities; non-metallic ore mining and trading; recycling of steel and waste materials; manufacture and sale of power transmission facilities; manufacturing of casting products; and research and development of recycling and energy-saving technology, as well as other recycling and construction engineering business. In addition, the company provides equipment maintenance, publication, construction project management, wholesale trade, asset management, logistics, commercial management, hotel and catering, cargo transit agency, and investment and management services; and architectural design, sale, and installation services, commercial consulting, technical advisory and software development, technology promotion, and new material technology and building engineering design services. Further, it offers factoring, capital market, and calligraphy and art training services; waste resources utilization services; produces and sells electricity; and sells metal materials and renewable resources. The company was incorporated in 2003 and is based in Wan Chai, Hong Kong.",2004-03-02,Steel,https://www.chinaorientalgroup.com,9200,51957557000,Mr. Jingyuan  Han,NA,852 2511 1369,NA,Great Eagle Centre,"Wan Chai, , HK",NA,https://www.chinaorientalgroup.com,https://www.chinaorientalgroup.com,https://financialmodelingprep.com/image-stock/0581.HK.png,"#China Oriental Group Company Limited, #Steel, #Basic Materials",3,1,TRUE,2022-05-23,2022-05-23
15,Datronix Holdings Limited,Datronix Holdings Limited,"Datronix Holdings Limited, an investment holding company, manufactures and trades in electronic components. The company designs, manufactures, and sells magnetics that are used in consumer electronics, data processing appliances, and other electronics systems for coupling, isolation, filtering, interfacing, and timing control applications. It offers standard and customized magnetic components for various products, including transformers, LAN filter modules, digital delay modules, inductors/chokes, and ASDL transformers; planar magnetics; magnetics for aviation applications, hybrid network assemblies, power conversion, energy savings, medical devices/equipment, Internet equipment, and data acquisition/transmitter and signal conditioning; and magnetics components for DC/DC converters. The company also trades in electronic components; and holds properties. It serves telecommunications, communications, instrumentation, industrial equipment, computers and networking, Internet equipment, medical devices/equipment, and automotive markets. The company sells its products under the Datatronics brand name. It operates in the People's Republic of China, the United States, Vietnam, the European Union, and internationally. The company was incorporated in 2000 and is headquartered in North Point, Hong Kong. Datronix Holdings Limited is a subsidiary of Onboard Technology Limited.","Datronix Holdings Limited, an investment holding company, manufactures and trades in electronic components. The company designs, manufactures, and sells magnetics that are used in consumer electronics, data processing appliances, and other electronics systems for coupling, isolation, filtering, interfacing, and timing control applications. It offers standard and customized magnetic components for various products, including transformers, LAN filter modules, digital delay modules, inductors/chokes, and ASDL transformers; planar magnetics; magnetics for aviation applications, hybrid network assemblies, power conversion, energy savings, medical devices/equipment, Internet equipment, and data acquisition/transmitter and signal conditioning; and magnetics components for DC/DC converters. The company also trades in electronic components; and holds properties. It serves telecommunications, communications, instrumentation, industrial equipment, computers and networking, Internet equipment, medical devices/equipment, and automotive markets. The company sells its products under the Datatronics brand name. It operates in the People's Republic of China, the United States, Vietnam, the European Union, and internationally. The company was incorporated in 2000 and is headquartered in North Point, Hong Kong. Datronix Holdings Limited is a subsidiary of Onboard Technology Limited.",2001-06-22,Electronic Components,https://www.datronixhldgs.com.hk,1119,243601000,Mr. Paul Y.  Siu,NA,852 2564 8477,NA,North Point Industrial Building,"North Point, , HK",NA,https://www.datronixhldgs.com.hk,https://www.datronixhldgs.com.hk,https://financialmodelingprep.com/image-stock/0889.HK.png,"#Datronix Holdings Limited, #Electronic Components, #Technology",3,1,TRUE,2022-05-23,2022-05-23
16,State Energy Group International Assets Holdings Limited,State Energy Group International Assets Holdings Limited,"State Energy Group International Assets Holdings Limited, an investment holding company, engages in the sourcing, subcontracting, and trading of garments and sportswear products in the People's Republic of China, Hong Kong, and Africa. The company operates through Garment Business; Property Investment; and Marketing Services segments. The Garment Business segment sells garments, such as wax print cloths. The Property Investment segment engages in the investment and renting of properties, including car parking spaces and commercial properties. The company also provides consultancy and marketing services. It also exports its products. The company was formerly known as Takson Holdings Limited and changed its name to State Energy Group International Assets Holdings Limited in June 2017. The company was founded in 1972 and is based in Hung Hom, Hong Kong. State Energy Group International Assets Holdings Limited is a subsidiary of State Energy HK Limited.","State Energy Group International Assets Holdings Limited, an investment holding company, engages in the sourcing, subcontracting, and trading of garments and sportswear products in the People's Republic of China, Hong Kong, and Africa. The company operates through Garment Business; Property Investment; and Marketing Services segments. The Garment Business segment sells garments, such as wax print cloths. The Property Investment segment engages in the investment and renting of properties, including car parking spaces and commercial properties. The company also provides consultancy and marketing services. It also exports its products. The company was formerly known as Takson Holdings Limited and changed its name to State Energy Group International Assets Holdings Limited in June 2017. The company was founded in 1972 and is based in Hung Hom, Hong Kong. State Energy Group International Assets Holdings Limited is a subsidiary of State Energy HK Limited.",2000-01-03,Apparel Manufacturing,https://www.seiah.com,42,276890000,Mr. Jinbing  Zhang,NA,852 2123 8460,NA,"Unit 13, Tower 1","Hung Hom, , HK",NA,https://www.seiah.com,https://www.seiah.com,https://financialmodelingprep.com/image-stock/0918.HK.png,"#State Energy Group International Assets Holdings Limited, #Apparel Manufacturing, #Consumer Cyclical",3,1,TRUE,2022-05-23,2022-05-23
17,Jinhai International Group Holdings Limited,Jinhai International Group Holdings Limited,"Jinhai International Group Holdings Limited, an investment holding company, primarily provides manpower outsourcing and ancillary services to building and construction contractors in Singapore. It also provides dormitory services; information technology services; and construction ancillary services comprising warehousing, cleaning, and building maintenance works. The company was formerly known as Kakiko Group Limited and changed its name to Jinhai International Group Holdings Limited in October 2019. Jinhai International Group Holdings Limited was incorporated in 2017 and is headquartered in Sheung Wan, Hong Kong. Jinhai International Group Holdings Limited is a subsidiary of Full Fortune International Co., Ltd.","Jinhai International Group Holdings Limited, an investment holding company, primarily provides manpower outsourcing and ancillary services to building and construction contractors in Singapore. It also provides dormitory services; information technology services; and construction ancillary services comprising warehousing, cleaning, and building maintenance works. The company was formerly known as Kakiko Group Limited and changed its name to Jinhai International Group Holdings Limited in October 2019. Jinhai International Group Holdings Limited was incorporated in 2017 and is headquartered in Sheung Wan, Hong Kong. Jinhai International Group Holdings Limited is a subsidiary of Full Fortune International Co., Ltd.",2017-10-17,Staffing & Employment Services,https://www.jin-hai.com.hk,370,21416453,Mr. Zhenfei Wang,NA,6563639982,NA,"21B Senoko Loop, Level 2","SINGAPORE, , SG",NA,https://www.jin-hai.com.hk,https://www.jin-hai.com.hk,https://financialmodelingprep.com/image-stock/2225.HK.png,"#Jinhai International Group Holdings Limited, #Staffing & Employment Services, #Industrials",3,1,TRUE,2022-05-23,2022-05-23
18,Boyaa Interactive International Limited,Boyaa Interactive International Limited,"Boyaa Interactive International Limited, an investment holding company, develops and operates online card and board games in the People's Republic of China and internationally. Its web-based and mobile games include board games, such as Texas Hold'em, Fight the Landlord, Big Two Poker, Chinese Chess and Mahjong Games, and other puzzle games. As of December 31, 2021, the company had a portfolio of 69 online games in 11 versions of languages. It also provides advisory services relating to online game applications. In addition, it engages in the retail sale of games and toys; and wholesale of computer games. Boyaa Interactive International Limited was founded in 2004 and is headquartered in Shenzhen, the People's Republic of China.","Boyaa Interactive International Limited, an investment holding company, develops and operates online card and board games in the People's Republic of China and internationally. Its web-based and mobile games include board games, such as Texas Hold'em, Fight the Landlord, Big Two Poker, Chinese Chess and Mahjong Games, and other puzzle games. As of December 31, 2021, the company had a portfolio of 69 online games in 11 versions of languages. It also provides advisory services relating to online game applications. In addition, it engages in the retail sale of games and toys; and wholesale of computer games. Boyaa Interactive International Limited was founded in 2004 and is headquartered in Shenzhen, the People's Republic of China.",2013-11-12,Electronic Gaming & Multimedia,https://www.boyaa.com.hk,294,366161000,Ms. Ying  Tao,NA,86 755 8651 3574,NA,"Block E1, 8th Floor","Shenzhen, , CN",518000,https://www.boyaa.com.hk,https://www.boyaa.com.hk,https://financialmodelingprep.com/image-stock/0434.HK.png,"#Boyaa Interactive International Limited, #Electronic Gaming & Multimedia, #Communication Services",3,1,TRUE,2022-05-23,2022-05-23
19,China Star Entertainment Limited,China Star Entertainment Limited,"China Star Entertainment Limited, an investment holding company, engages in the investment, production, distribution, and licensing of films and television drama series in Hong Kong, Macau, the People's Republic of China, and internationally. The company operates through three segments: Film Related Business Operations; Property Development and Investment Operations; and Restaurant Operations. It is also involved in the provision of other film related services, including artist management services; and investment and development of properties, as well as provision of catering services through a restaurant under the Obba Bar brand. In addition, the company offers corporate planning, props and equipment rental, and dramatic creation; art piece investment and rental; property and construction project management; motion pictures and video rights distribution; film production controlling, direction, and producing; nominee; and song rights, trademarks, and copyrights holding and licensing services. Further, it provides agency and management services, as well as holds cable rights. The company was incorporated in 1992 and is headquartered in Central, Hong Kong. China Star Entertainment Limited is a subsidiary of Heung Wah Keung Family Endowment Limited.","China Star Entertainment Limited, an investment holding company, engages in the investment, production, distribution, and licensing of films and television drama series in Hong Kong, Macau, the People's Republic of China, and internationally. The company operates through three segments: Film Related Business Operations; Property Development and Investment Operations; and Restaurant Operations. It is also involved in the provision of other film related services, including artist management services; and investment and development of properties, as well as provision of catering services through a restaurant under the Obba Bar brand. In addition, the company offers corporate planning, props and equipment rental, and dramatic creation; art piece investment and rental; property and construction project management; motion pictures and video rights distribution; film production controlling, direction, and producing; nominee; and song rights, trademarks, and copyrights holding and licensing services. Further, it provides agency and management services, as well as holds cable rights. The company was incorporated in 1992 and is headquartered in Central, Hong Kong. China Star Entertainment Limited is a subsidiary of Heung Wah Keung Family Endowment Limited.",2000-01-03,Entertainment,http://www.chinastar.com.hk,66,3717000,Mr. Wah Keung  Heung,NA,,NA,West Tower,"Central, , HK",NA,http://www.chinastar.com.hk,http://www.chinastar.com.hk,https://financialmodelingprep.com/image-stock/0326.HK.png,"#China Star Entertainment Limited, #Entertainment, #Communication Services",3,1,TRUE,2022-05-23,2022-05-23
