,name,name_eng,description_short,description,founded_date,product,homepage,employee_cnt,revenue,ceo_name,email,tel,fax,address1,address2,post_code,facebook,youtube,logo,hash_tag,nation_id,industry_id,is_active,created_at,updated_at
10,Nestlé India Limited,Nestlé India Limited,"Nestlé India Limited manufactures and sells food products in India. The company provides milk products and nutrition, including dairy whitener, condensed and UHT milk, yoghurt, maternal and infant formula, baby food, and health care nutrition products; prepared dishes and cooking aids, such as noodles, sauces, seasonings, pasta, and cereals; powdered and liquid beverages comprising instant coffee and tea, as well as ready to drink beverages; and confectionery products consisting of bar countlines, tablets, and sugar confectionery products. It also exports its products internationally. The company was incorporated in 1959 and is headquartered in Gurugram, India.","Nestlé India Limited manufactures and sells food products in India. The company provides milk products and nutrition, including dairy whitener, condensed and UHT milk, yoghurt, maternal and infant formula, baby food, and health care nutrition products; prepared dishes and cooking aids, such as noodles, sauces, seasonings, pasta, and cereals; powdered and liquid beverages comprising instant coffee and tea, as well as ready to drink beverages; and confectionery products consisting of bar countlines, tablets, and sugar confectionery products. It also exports its products internationally. The company was incorporated in 1959 and is headquartered in Gurugram, India.",2010-01-08,Packaged Foods,https://www.nestle.in,7910,1.46E+11,NA,NA,9.11E+11,NA,"DLF Epitome, Building No 5, Twr A,20F, Cyber City, DLF Phase III","Gurgaon, HARYANA, IN",122002,https://www.nestle.in,https://www.nestle.in,https://financialmodelingprep.com/image-stock/NESTLEIND.NS.png,"#Nestlé India Limited, #Packaged Foods, #Consumer Defensive",9,1,TRUE,2022-05-23,2022-05-23
11,Shiva Texyarn Limited,Shiva Texyarn Limited,"Shiva Texyarn Limited manufactures and markets cotton yarn, and technical and other value-added textile products in India and internationally. The company offers combed, carded, and compact yarns; slub and fancy yarns; quick dry products; quick fit products, including mattresses protectors; and baby products under the Q-Club brand. It also provides door, window, and shower curtains, as well as cushion covers; knitwear, light weight shells, seam sealed, multi layered, fleece and pile fabrics, and breathable film laminated garments; and extreme cold weather clothing, super high altitude mountaineering clothing, extreme cold weather combat glove systems, and internal and external frame rucksacks. In addition, the company offers bedding range, such as sheets, duvet covets, and fleece blankets; kitchen articles comprising aprons, pot holders, and table cloths; bath, wipe, and swimming towels; acrylic coated, PU coating products, and art canvas and digital canvas products; and bags, such as sports and school bags, and girls and professional bags for camping and photography under the WULF name. The company was incorporated in 1980 and is based in Coimbatore, India. As of February 21, 2022, Shiva Texyarn Limited operates as a subsidiary of Vedanayagam Hospital (p) Limited.","Shiva Texyarn Limited manufactures and markets cotton yarn, and technical and other value-added textile products in India and internationally. The company offers combed, carded, and compact yarns; slub and fancy yarns; quick dry products; quick fit products, including mattresses protectors; and baby products under the Q-Club brand. It also provides door, window, and shower curtains, as well as cushion covers; knitwear, light weight shells, seam sealed, multi layered, fleece and pile fabrics, and breathable film laminated garments; and extreme cold weather clothing, super high altitude mountaineering clothing, extreme cold weather combat glove systems, and internal and external frame rucksacks. In addition, the company offers bedding range, such as sheets, duvet covets, and fleece blankets; kitchen articles comprising aprons, pot holders, and table cloths; bath, wipe, and swimming towels; acrylic coated, PU coating products, and art canvas and digital canvas products; and bags, such as sports and school bags, and girls and professional bags for camping and photography under the WULF name. The company was incorporated in 1980 and is based in Coimbatore, India. As of February 21, 2022, Shiva Texyarn Limited operates as a subsidiary of Vedanayagam Hospital (p) Limited.",1995-05-12,Textile Manufacturing,https://www.shivatex.in,1394,3407994000,NA,NA,9.14E+11,NA,"252, Mettupalayam Road","Coimbatore, TAMIL NADU, IN",641002,https://www.shivatex.in,https://www.shivatex.in,https://financialmodelingprep.com/image-stock/SHIVATEX.NS.png,"#Shiva Texyarn Limited, #Textile Manufacturing, #Consumer Cyclical",9,1,TRUE,2022-05-23,2022-05-23
12,Kingfa Science & Technology (India) Limited,Kingfa Science & Technology (India) Limited,"Kingfa Science & Technology (India) Limited manufactures and supplies reinforced polypropylene compounds and fiber reinforced composites in India. It also offers thermoplastic elastomers under the HYPRENE brand name; POM; fiberglass honeycomb composite panels; LFT products; PA6/PA66 products; engineering plastics compounds; and high temperature resistant nylon/LCP. The company supplies its products to automobile, electronic appliances, induproductsstrial equipment, consumer goods, packaging, toys, etc. The company was formerly known as Hydro S&S Industries Limited and changed its name to Kingfa Science & Technology (India) Limited in March 2016. The company was incorporated in 1983 and is based in Chennai, India. Kingfa Science & Technology (India) Limited is a subsidiary of Kingfa Sci. & Tech. Co., Ltd.","Kingfa Science & Technology (India) Limited manufactures and supplies reinforced polypropylene compounds and fiber reinforced composites in India. It also offers thermoplastic elastomers under the HYPRENE brand name; POM; fiberglass honeycomb composite panels; LFT products; PA6/PA66 products; engineering plastics compounds; and high temperature resistant nylon/LCP. The company supplies its products to automobile, electronic appliances, induproductsstrial equipment, consumer goods, packaging, toys, etc. The company was formerly known as Hydro S&S Industries Limited and changed its name to Kingfa Science & Technology (India) Limited in March 2016. The company was incorporated in 1983 and is based in Chennai, India. Kingfa Science & Technology (India) Limited is a subsidiary of Kingfa Sci. & Tech. Co., Ltd.",1994-05-16,Specialty Chemicals,https://www.kingfaindia.com,219,6272354000,Mr. N. Ramaswamy,NA,9.14E+11,NA,"Dhun Building, 3rd Floor, 827, Annasalai, Chennai","Chennai, TAMIL NADU, IN",600002,https://www.kingfaindia.com,https://www.kingfaindia.com,https://financialmodelingprep.com/image-stock/KINGFA.NS.png,"#Kingfa Science & Technology (India) Limited, #Specialty Chemicals, #Basic Materials",9,1,TRUE,2022-05-23,2022-05-23
13,Srei Infrastructure Finance Limited,Srei Infrastructure Finance Limited,"Srei Infrastructure Finance Limited provides financial services in India. The company offers asset finance, leasing, and loans for purchase of construction and mining equipment, tippers, IT and allied equipment, medical and allied equipment, farm equipment, and other assets. It also provides project finance services, such as term and syndicate loans, structured finance, financing/leasing, sale and lease back, as well as letter of credit and bank guarantee facilities; and advisory services, including planning, engineering, project structuring, transaction advisory, and project management consultancy for government and private sectors. In addition, the company offers investment banking services, which include initial public offers, delisting, buy-back, open offers, non-convertible debenture/bond placement, private equity, venture capital funding, and debt syndication, as well as insurance broking services. It operates 72 branches in 19 states in India. The company was formerly known as Srei International Finance Limited and changed its name to Srei Infrastructure Finance Limited in August 2004. The company was incorporated in 1985 and is headquartered in Kolkata, India. Srei Infrastructure Finance Limited is a subsidiary of Adisri Commercial Private Limited.","Srei Infrastructure Finance Limited provides financial services in India. The company offers asset finance, leasing, and loans for purchase of construction and mining equipment, tippers, IT and allied equipment, medical and allied equipment, farm equipment, and other assets. It also provides project finance services, such as term and syndicate loans, structured finance, financing/leasing, sale and lease back, as well as letter of credit and bank guarantee facilities; and advisory services, including planning, engineering, project structuring, transaction advisory, and project management consultancy for government and private sectors. In addition, the company offers investment banking services, which include initial public offers, delisting, buy-back, open offers, non-convertible debenture/bond placement, private equity, venture capital funding, and debt syndication, as well as insurance broking services. It operates 72 branches in 19 states in India. The company was formerly known as Srei International Finance Limited and changed its name to Srei Infrastructure Finance Limited in August 2004. The company was incorporated in 1985 and is headquartered in Kolkata, India. Srei Infrastructure Finance Limited is a subsidiary of Adisri Commercial Private Limited.",1999-12-27,Credit Services,https://www.srei.com,28,-5331100000,Mr. Rakesh Bhutoria,NA,9.13E+11,NA,"6A, Kiran Shankar Roy Road","Kolkata, WEST BENGAL, IN",700046,https://www.srei.com,https://www.srei.com,https://financialmodelingprep.com/image-stock/SREINFRA.NS.png,"#Srei Infrastructure Finance Limited, #Credit Services, #Financial Services",9,1,TRUE,2022-05-23,2022-05-23
14,APL Apollo Tubes Limited,APL Apollo Tubes Limited,"APL Apollo Tubes Limited manufactures and sells structural steel tubes and pipes in India. The company offers structural tubes for automotive, machinery, furniture etc. applications; pre galvanized sections of square, rectangular, and circular tubes used for roofing structure; galvanized iron products for industrial and agricultural applications; black round tubes for use in plumbing systems; oval, octagon, and elliptical tubes; ready-made chaukhat, and door and fencing solutions; and triple coated in-line galvanizing tubes, designer galvanized tubes, hybrid tubes, and narrow sections. It also exports its products to approximately 20 countries worldwide. The company was formerly known as Bihar Tubes Limited and changed its name to APL Apollo Tubes Limited in 2010. APL Apollo Tubes Limited was incorporated in 1986 and is headquartered in Ghaziabad, India.","APL Apollo Tubes Limited manufactures and sells structural steel tubes and pipes in India. The company offers structural tubes for automotive, machinery, furniture etc. applications; pre galvanized sections of square, rectangular, and circular tubes used for roofing structure; galvanized iron products for industrial and agricultural applications; black round tubes for use in plumbing systems; oval, octagon, and elliptical tubes; ready-made chaukhat, and door and fencing solutions; and triple coated in-line galvanizing tubes, designer galvanized tubes, hybrid tubes, and narrow sections. It also exports its products to approximately 20 countries worldwide. The company was formerly known as Bihar Tubes Limited and changed its name to APL Apollo Tubes Limited in 2010. APL Apollo Tubes Limited was incorporated in 1986 and is headquartered in Ghaziabad, India.",1995-11-15,Steel,https://www.aplapollo.com,1957,82149000000,NA,NA,9.11E+11,NA,"Plot No. 35-36, Kaushambi","Ghaziabad, UTTAR PRADESH, IN",201010,https://www.aplapollo.com,https://www.aplapollo.com,https://financialmodelingprep.com/image-stock/APLAPOLLO.NS.png,"#APL Apollo Tubes Limited, #Steel, #Basic Materials",9,1,TRUE,2022-05-23,2022-05-23
15,Muthoot Finance Limited,Muthoot Finance Limited,"Muthoot Finance Limited operates as a gold financing company in India. It provides personal and business loans secured by gold jewelry, or gold loans primarily to individuals; and micro finance. The company also offers housing finance, gold coins, money transfer, and foreign exchange services; mutual funds and non-convertible debentures; health, home, vehicle, life, and travel insurance products; vehicle, corporate, and SME loans; and wealth succession services under the iWill name, as well as Travel Jango services. In addition, it generates electric power through windmills in Tamilnadu. As of June 30, 2021, the company operated through approximately 4,625 branches in 29 states. Muthoot Finance Limited was founded in 1887 and is headquartered in Kochi, India.","Muthoot Finance Limited operates as a gold financing company in India. It provides personal and business loans secured by gold jewelry, or gold loans primarily to individuals; and micro finance. The company also offers housing finance, gold coins, money transfer, and foreign exchange services; mutual funds and non-convertible debentures; health, home, vehicle, life, and travel insurance products; vehicle, corporate, and SME loans; and wealth succession services under the iWill name, as well as Travel Jango services. In addition, it generates electric power through windmills in Tamilnadu. As of June 30, 2021, the company operated through approximately 4,625 branches in 29 states. Muthoot Finance Limited was founded in 1887 and is headquartered in Kochi, India.",2011-05-06,Credit Services,https://www.muthootfinance.com,25554,74510770000,NA,NA,9.15E+11,NA,"2 ND FLOOR MUTHOOTCHAMBERS, OPP SARITHA","KOCHI, KERALA, IN",682018,https://www.muthootfinance.com,https://www.muthootfinance.com,https://financialmodelingprep.com/image-stock/MUTHOOTFIN.NS.png,"#Muthoot Finance Limited, #Credit Services, #Financial Services",9,1,TRUE,2022-05-23,2022-05-23
16,3M India Limited,3M India Limited,"3M India Limited engages in the manufacture and trade of various products for health care, manufacturing, automotive, safety, electronics, energy, commercial solutions, transportation, and design and construction industries in India. The company operates through four segments: Safety and Industrial, Transportation and Electronics, Health Care, and Consumer. The Safety and Industrial segment offers vinyl, polyester, foil, and specialty industrial tapes and adhesives, such as scotch masking tapes, scotch filament and packaging tapes, functional and decorative graphics, abrasion-resistant films, masking tapes, and other specialty materials. This segment serves industrial, electrical, and safety markets. The Health Care segment provides medical and surgical supplies; medical devices; skin and wound care, as well as infection prevention products and solutions; drug delivery systems; dental and orthodontic products; and food safety products. The Transportation and Electronics segment offers personal protection products, brand and asset protection solutions, border control products, passive fire protection products for industries and commercial establishments, track and trace products, and cleaning and hygiene products for the hospitality industry. The Consumer segment provides home improvement, stationery and office supplies, home care, and consumer health care. This segment also includes retail auto care product lines, such as office supply, stationery, home improvement (do-it-yourself), home care, protective material, consumer retail personal safety, and consumer healthcare products. The company also exports its products. The company was incorporated in 1987 and is based in Bengaluru, India. 3M India Limited operates as a subsidiary of 3M Company.","3M India Limited engages in the manufacture and trade of various products for health care, manufacturing, automotive, safety, electronics, energy, commercial solutions, transportation, and design and construction industries in India. The company operates through four segments: Safety and Industrial, Transportation and Electronics, Health Care, and Consumer. The Safety and Industrial segment offers vinyl, polyester, foil, and specialty industrial tapes and adhesives, such as scotch masking tapes, scotch filament and packaging tapes, functional and decorative graphics, abrasion-resistant films, masking tapes, and other specialty materials. This segment serves industrial, electrical, and safety markets. The Health Care segment provides medical and surgical supplies; medical devices; skin and wound care, as well as infection prevention products and solutions; drug delivery systems; dental and orthodontic products; and food safety products. The Transportation and Electronics segment offers personal protection products, brand and asset protection solutions, border control products, passive fire protection products for industries and commercial establishments, track and trace products, and cleaning and hygiene products for the hospitality industry. The Consumer segment provides home improvement, stationery and office supplies, home care, and consumer health care. This segment also includes retail auto care product lines, such as office supply, stationery, home improvement (do-it-yourself), home care, protective material, consumer retail personal safety, and consumer healthcare products. The company also exports its products. The company was incorporated in 1987 and is based in Bengaluru, India. 3M India Limited operates as a subsidiary of 3M Company.",1991-02-18,Conglomerates,https://www.3mindia.in,1146,26030912000,NA,NA,9.18E+11,NA,"Concorde Block, UB City, 24,Vittal Mallaya Road","Bangalore, KARNATAKA, IN",560001,https://www.3mindia.in,https://www.3mindia.in,https://financialmodelingprep.com/image-stock/3MINDIA.NS.png,"#3M India Limited, #Conglomerates, #Industrials",9,1,TRUE,2022-05-23,2022-05-23
17,Zee Entertainment Enterprises Limited,Zee Entertainment Enterprises Limited,"Zee Entertainment Enterprises Limited, together with its subsidiaries, engages in broadcasting satellite television channels. The company broadcasts Hindi entertainment channels, such as Zee TV, Zee TV HD, &tv, &tv HD, Zing, BIG Magic, and Zee Anmol; Hindi movie channels comprising Zee Anmol Cinema, Zee Cinema, Zee Action, Zee Classic, &pictures, and Zee Bollywood, as well as Zee Cinema HD and &pictures HD; and regional entertainment channels, including Zee Marathi, Zee Yuva, Zee Bangla, Zee Tamil, Zee Telegu, Zee Kannada, Zee Sarthak, Big Ganga, Zee Talkies, Zee Bangla Cinema, Zee Cinemalu, Zee Marathi HD, Zee Talkies HD, Zee Telugu HD, and Zee Bangla HD. It also broadcasts Zee Café, Zee Café HD, &privé HD, Zee Studio, &flix, &flix HD, and Zee ETC Bollywood channels; ZEE LIVE and Zee Theatre channels; and ZEE5, India.com, TheHealthSite.com, Bollywoodlife.com, and BGR.in for audiences on digital mediums, as well as broadcasts 39 channels in the international markets. In addition, the company operates as a space selling agent for other satellite television channels; and sells media content, which include programs/film rights/feeds/music rights. It has a library housing of approximately 250,000 hours of television content; and rights to approximately 4,800 movie titles. The company has approximately 1.3 billion viewers in 173 countries worldwide. The company was formerly known as Zee Telefilms Limited and changed its name to Zee Entertainment Enterprises Limited in January 2007. Zee Entertainment Enterprises Limited was founded in 1982 and is based in Mumbai, India.","Zee Entertainment Enterprises Limited, together with its subsidiaries, engages in broadcasting satellite television channels. The company broadcasts Hindi entertainment channels, such as Zee TV, Zee TV HD, &tv, &tv HD, Zing, BIG Magic, and Zee Anmol; Hindi movie channels comprising Zee Anmol Cinema, Zee Cinema, Zee Action, Zee Classic, &pictures, and Zee Bollywood, as well as Zee Cinema HD and &pictures HD; and regional entertainment channels, including Zee Marathi, Zee Yuva, Zee Bangla, Zee Tamil, Zee Telegu, Zee Kannada, Zee Sarthak, Big Ganga, Zee Talkies, Zee Bangla Cinema, Zee Cinemalu, Zee Marathi HD, Zee Talkies HD, Zee Telugu HD, and Zee Bangla HD. It also broadcasts Zee Café, Zee Café HD, &privé HD, Zee Studio, &flix, &flix HD, and Zee ETC Bollywood channels; ZEE LIVE and Zee Theatre channels; and ZEE5, India.com, TheHealthSite.com, Bollywoodlife.com, and BGR.in for audiences on digital mediums, as well as broadcasts 39 channels in the international markets. In addition, the company operates as a space selling agent for other satellite television channels; and sells media content, which include programs/film rights/feeds/music rights. It has a library housing of approximately 250,000 hours of television content; and rights to approximately 4,800 movie titles. The company has approximately 1.3 billion viewers in 173 countries worldwide. The company was formerly known as Zee Telefilms Limited and changed its name to Zee Entertainment Enterprises Limited in January 2007. Zee Entertainment Enterprises Limited was founded in 1982 and is based in Mumbai, India.",1993-09-01,Broadcasting,https://www.zeeentertainment.com,3338,77299000000,Mr. Punit Goenka,NA,9.12E+11,NA,"135, Dr. Annie Besant Road, Worli","Mumbai, MAHARASHTRA, IN",400013,https://www.zeeentertainment.com,https://www.zeeentertainment.com,https://financialmodelingprep.com/image-stock/ZEEL.NS.png,"#Zee Entertainment Enterprises Limited, #Broadcasting, #Communication Services",9,1,TRUE,2022-05-23,2022-05-23
18,TAKE Solutions Limited,TAKE Solutions Limited,"TAKE Solutions Limited, together with its subsidiaries, provides domain-intensive services and solutions in life sciences and supply chain management in the United States, the Asia Pacific, and Europe. The company offers IP-driven and technology backed solutions, consulting, and functional services across clinical, regulatory, and safety for life sciences industry. It also provides clinical research, generics development, data sciences, regulatory affairs, and pharmacovigilance/safety services. In addition, the company provides IT infrastructure and support, supply chain management, engineering, designing, and sourcing services. It serves to large and small innovator biopharmaceutical and devices companies, as well as generics manufacturers. The company was incorporated in 2000 and is headquartered in Chennai, India. TAKE Solutions Limited is a subsidiary of TAKE Solutions Pte. Limited.","TAKE Solutions Limited, together with its subsidiaries, provides domain-intensive services and solutions in life sciences and supply chain management in the United States, the Asia Pacific, and Europe. The company offers IP-driven and technology backed solutions, consulting, and functional services across clinical, regulatory, and safety for life sciences industry. It also provides clinical research, generics development, data sciences, regulatory affairs, and pharmacovigilance/safety services. In addition, the company provides IT infrastructure and support, supply chain management, engineering, designing, and sourcing services. It serves to large and small innovator biopharmaceutical and devices companies, as well as generics manufacturers. The company was incorporated in 2000 and is headquartered in Chennai, India. TAKE Solutions Limited is a subsidiary of TAKE Solutions Pte. Limited.",2007-08-27,Biotechnology,https://www.takesolutions.com,1288,7740150000,Mr Ram Yeleswarapu,NA,9.20E+11,NA,"No27, Tank Bund Road, Nungambakkam, Chennai","Chennai, TAMIL NADU, IN",600034,https://www.takesolutions.com,https://www.takesolutions.com,https://financialmodelingprep.com/image-stock/TAKE.NS.png,"#TAKE Solutions Limited, #Biotechnology, #Healthcare",9,1,TRUE,2022-05-23,2022-05-23
19,The Ramco Cements Limited,The Ramco Cements Limited,"The Ramco Cements Limited manufactures and sells cement, ready mix concrete, and dry mortar products in India. It offers Portland Pozzolana, Portland Slag, ordinary Portland cement, sulphate resisting, sleeper grade, and rapid hardening Portland cement under the RAMCO brand. The company is also involved in the generation and sale of electricity from wind mills and thermal power plants. As of March 31, 2021, it operated a wind farm with an installed capacity of 125.95 MW comprising 108 wind electric generators. The Ramco Cements Limited also exports its products. The company was formerly known as Madras Cements Ltd. and changed its name to The Ramco Cements Limited in July 2013. The Ramco Cements Limited was incorporated in 1957 and is headquartered in Chennai, India.","The Ramco Cements Limited manufactures and sells cement, ready mix concrete, and dry mortar products in India. It offers Portland Pozzolana, Portland Slag, ordinary Portland cement, sulphate resisting, sleeper grade, and rapid hardening Portland cement under the RAMCO brand. The company is also involved in the generation and sale of electricity from wind mills and thermal power plants. As of March 31, 2021, it operated a wind farm with an installed capacity of 125.95 MW comprising 108 wind electric generators. The Ramco Cements Limited also exports its products. The company was formerly known as Madras Cements Ltd. and changed its name to The Ramco Cements Limited in July 2013. The Ramco Cements Limited was incorporated in 1957 and is headquartered in Chennai, India.",1994-12-06,Building Materials,https://www.ramcocements.in,3374,52756200000,Shri. A Dharmakrishnan,NA,9.14E+11,NA,"Auras Corporate Centre, 98-A Dr.Radhakrishnan Salai, Mylapore","Chennai, TAMIL NADU, IN",600004,https://www.ramcocements.in,https://www.ramcocements.in,https://financialmodelingprep.com/image-stock/RAMCOCEM.NS.png,"#The Ramco Cements Limited, #Building Materials, #Basic Materials",9,1,TRUE,2022-05-23,2022-05-23
