헤브론스타국가코드,현지언어국가명,영문국가명,시간,대륙,GDP,인구,지역,기업식별코드,현지언어기업명,영문기업명,현지언어한줄소개내용,영문한줄소개내용,현지언어기업소개내용,영문기업소개내용,설립일자,법인등록번호,사업자등록번호,기업대표전화번호,대표팩스번호,대표이메일,기업홈페이지URL,페이스북URL,인스타그램URL,유튜브URL,링크드인URL,트위터핸들,현지언어기업주소,영문기업주소,현지언어기업상세주소,영문기업상세주소,기업우편번호,기업종업원,외감법인구분,기업연수,기업상태,현지언어담당자명,영문담당자명,현지언어직위명,영문직위명,담당자부서명,담당자전화번호,담당자팩스번호,담당자이메일,담당자이동전화번호,회계연도,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,영업이익손실금액,금융수익금액,금융비용금액,기타영업외수익금액,기타영업외비용금액,법인세차감전순이익,법인세비용,당기순이익,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업 CAGR,현지언어산업군명,영문산업군명,현지언어주요제품명내용,영문주요제품명내용,국가언어코드,현지언어언어명,영문언어명,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,주가(일),주가(1주),주가(1개월),주가(6개월),주가(1년),주가(3년),주가(5년),주가(10년),거래량,시가총액,지점코드,지점명,주소,주소상세,우편번호,사업자등록번호,이벤트,통화구분코드,화폐단위명,담당자,소스,날짜
ESP,Espana,Spain,UTC+01:00,유럽,2200000000000 USD,47450795,서유럽,ES0105015012,Lar Espana Real Estate SOCIMI SA (LRES),Lar Espana Real Estate SOCIMI SA (LRES),"Lar Espana Real Estate SOCIMI SA is a Spain-based company primarily engaged in the operation of retail Real Estate Investment Trusts (REITs). The Company specializes in acquiring, managing and renting real estate assets within the Spanish market. Its business activities are divided into three segments: Shopping Centers, Offices, as well as Logistics. The Shopping Centers area is responsible for operation of a number of shopping malls, namely Txingudi, Las Huertas, Albacenter, Anec Blau, Hiper Albacenter, and Nuevo Alisal, among others. The Offices segment invests in office properties, such as Arturo Soria, Cardenal Marcelo Spinola, Egeo and Eloy Gonzalo. The Logistics division focuses on managing logistics warehouses, including Alovera I and Alovera II. The Company also owns a plot for residential properties development. It is a parent of a number of entities, such as Lar Espana Inversion Logistica SA, Gran Via Centrum Holdings SAU, Global Noctua and Puerta Maritima Ondara.",Lar Espana Real Estate SOCIMI SA (LRES)(English: Lar Espana Real Estate SOCIMI SA (LRES)) is a public company that is listed on Spain Stock Exchange.,Lar Espana Real Estate SOCIMI SA (LRES)(English: Lar Espana Real Estate SOCIMI SA (LRES)) is a public company that is listed on Spain Stock Exchange.,,,,,,34 91 436 04 37,-,www.larespana.com,,,,,,"C/ Rosario Pino 14-16 8th Floor, Spain","C/ Rosario Pino 14-16 8th Floor, Spain",28020,28020,28020,3,,,Listed,Miguel Pereda Espeso,,CEO & Proprietary Director,CEO & Proprietary Director,Executive Board,34 91 436 04 37,-,,34 91 436 04 37,2021,346.35M. EUR,,1797.68M. EUR,142.43M. EUR,,942.29M. EUR,855.39M. EUR,1797.68M. EUR,76.27M. EUR,26.95M. EUR,1.53M. EUR,48.98M. EUR,-24.55M. EUR,,,,24.16M. EUR,-1.62M. EUR,25.78M. EUR,34.7M. EUR,47.47M. EUR,97.01M. EUR,,,,,,,,,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Equity Real Estate Investment Trusts (REITs),ESP,Espanol,Spanish,BME,Bolsas de Valores,Bolsas de Valores,Lar Espana Real Estate SOCIMI SA (LRES),,,,,,,,,,,,,,Spain,"Spain, Europe",,,,EUR,Euro,Chris,Investing.com,2022-07-04
ESP,Espana,Spain,UTC+01:00,유럽,2200000000000 USD,47450795,서유럽,ES0171743901,Promotora de Informaciones SA (PRS),Promotora de Informaciones SA (PRS),"Promotora de Informaciones SA (PRISA) is a Spain-based company primarily engaged in the consumer publishing sector. The Company’s activities are divided into four business segments: Education, which focuses on the sale of educational books, as well as services and materials related to the education systems under Santillana brand name; Radio, which operates radio network stations, such as Cadena Ser, Kebuena and ADN Radio, as well as organizes and manages entertainment events; Press, which includes the release and distribution of newspapers, magazines, supplements, collectible products and other periodical publications, such as El Pais, Cinco Dias and El Huffington Post, and Audiovisual, which provides cable and satellite television services intended for the production of audiovisual content, as well as production and marketing of digital content for news, entertainment and education. It operates in Spain, Portugal, Chile, Colombia, Brazil and Mexico, among others.",Promotora de Informaciones SA (PRS)(English: Promotora de Informaciones SA (PRS)) is a public company that is listed on Spain Stock Exchange.,Promotora de Informaciones SA (PRS)(English: Promotora de Informaciones SA (PRS)) is a public company that is listed on Spain Stock Exchange.,,,,,,34 91 330 10 00,-,www.prisa.com,,,,,,"Gran VIa, 32, Spain","Gran VIa, 32, Spain",28013,28013,28013,6810,,,Listed,Carmen Fernandez de Alarcon,,Proprietary Director,Proprietary Director,Executive Board,34 91 330 10 00,-,,34 91 330 10 00,2021,479.06M. EUR,,878.28M. EUR,356.29M. EUR,,1435.05M. EUR,-556.76M. EUR,878.28M. EUR,729.35M. EUR,337.18M. EUR,339.61M. EUR,-19.71M. EUR,-61.69M. EUR,,,,-81.57M. EUR,20.97M. EUR,-102.53M. EUR,78.66M. EUR,-47.72M. EUR,-86.52M. EUR,,,,,,,,,Communication Services,Communication Services,Media,Media,ESP,Espanol,Spanish,BME,Bolsas de Valores,Bolsas de Valores,Promotora de Informaciones SA (PRS),,,,,,,,,,,,,,Spain,"Spain, Europe",,,,EUR,Euro,Chris,Investing.com,2022-07-04
ESP,Espana,Spain,UTC+01:00,유럽,2200000000000 USD,47450795,서유럽,ES0122060314,Fomento de Construcciones y Contratas SA (FCC),Fomento de Construcciones y Contratas SA (FCC),"Fomento de Construcciones y Contratas, S.A., together with its subsidiaries, engages in the environmental services, water management, and infrastructure development businesses in Europe and internationally. The company offers services related to urban sanitation, industrial waste treatment and waste recycling, street cleansing, conservation of green areas, maintenance of sewerage networks, recovery of contaminated soils, and facility management. It also provides end-to-end water management services relating to the integrated water cycle, such as collection, purification and distribution of water for human consumption; sewage collection, filtration and purification; design, construction, and operation and maintenance of water infrastructure for municipal, industrial, agricultural services, etc. In addition, the company undertakes infrastructure works and building construction, such as motorways, roads, tunnels, bridges, hydraulic works, ports, airports, housing estates, housing, non-residential building, lighting, industrial climate control installations, environmental restoration, etc. Further, it is involved in the operation of quarries and mineral deposits; production of cement, limestone, plaster, and prefabricated by-products; and production of concrete. The company was founded in 1900 and is headquartered in Madrid, Spain. Fomento de Construcciones y Contratas, S.A. is a subsidiary of Control Empresarial de Capitales, S.A. de C.V.",Fomento de Construcciones y Contratas SA (FCC)(English: Fomento de Construcciones y Contratas SA (FCC)) is a public company that is listed on Spain Stock Exchange.,Fomento de Construcciones y Contratas SA (FCC)(English: Fomento de Construcciones y Contratas SA (FCC)) is a public company that is listed on Spain Stock Exchange.,,,,,,34 91 359 54 00,34 91 722 41 93,www.fcc.es/es,,,,,,"Avda. Camino de Santiago, 40, Spain","Avda. Camino de Santiago, 40, Spain",28050,28050,28050,59746,,,Listed,Alfonso Salem Slim,,Proprietary Director,Proprietary Director,Executive Board,34 91 359 54 00,34 91 722 41 93,,34 91 359 54 00,2021,5168.09M. EUR,,14242.16M. EUR,4235.55M. EUR,,11235.06M. EUR,3007.09M. EUR,14242.16M. EUR,6659.28M. EUR,2436.45M. EUR,2040.23M. EUR,828.69M. EUR,1.42M. EUR,,,,807.46M. EUR,130.18M. EUR,677.28M. EUR,746.25M. EUR,193.08M. EUR,-627.73M. EUR,,,,,,,,,Industrials,Industrials,Construction & Engineering,Construction & Engineering,ESP,Espanol,Spanish,BME,Bolsas de Valores,Bolsas de Valores,Fomento de Construcciones y Contratas SA (FCC),,,,,,,,,,,,,,Spain,"Spain, Europe",,,,EUR,Euro,Chris,Investing.com,2022-07-04
ESP,Espana,Spain,UTC+01:00,유럽,2200000000000 USD,47450795,서유럽,ES0112501012,Ebro Foods (EBRO),Ebro Foods (EBRO),"Ebro Foods, S.A. produces and sells food products in Spain, rest of Europe, the United States, and internationally. The company offers various rice varieties; ancient grains, such as quinoa, chia, and bulgur; organic food products; and vegetable protein products under various brands. It primarily serves food distributors, food multinationals, and restaurants. The company was formerly known as Ebro Puleva, S.A. and changed its name to Ebro Foods, S.A. in June 2010. Ebro Foods, S.A. was incorporated in 1998 and is headquartered in Madrid, Spain.",Ebro Foods (EBRO)(English: Ebro Foods (EBRO)) is a public company that is listed on Spain Stock Exchange.,Ebro Foods (EBRO)(English: Ebro Foods (EBRO)) is a public company that is listed on Spain Stock Exchange.,,,,,,34 91 724 52 50,-,www.ebrofoods.es,,,,,,"Paseo de la Castellana, nº20 planta 3ª, Spain","Paseo de la Castellana, nº20 planta 3ª, Spain",28046,28046,28046,5077,,,Listed,Javier Fernandez Alonso,,Proprietary Director,Proprietary Director,Executive Board,34 91 724 52 50,-,,34 91 724 52 50,2021,1733.32M. EUR,,3938.62M. EUR,923.75M. EUR,,1836.99M. EUR,2101.63M. EUR,3938.62M. EUR,2427.07M. EUR,1722.52M. EUR,417.82M. EUR,201.49M. EUR,-1.2M. EUR,,,,198.73M. EUR,53.51M. EUR,145.22M. EUR,17.48M. EUR,609.71M. EUR,-315.37M. EUR,,,,,,,,,Consumer Staples,Consumer Staples,Food Products,Food Products,ESP,Espanol,Spanish,BME,Bolsas de Valores,Bolsas de Valores,Ebro Foods (EBRO),,,,,,,,,,,,,,Spain,"Spain, Europe",,,,EUR,Euro,Chris,Investing.com,2022-07-04
ESP,Espana,Spain,UTC+01:00,유럽,2200000000000 USD,47450795,서유럽,ES0161560018,NH Hoteles (NHH),NH Hoteles (NHH),"NH Hotel Group, S.A. operates hotels in Spain, Benelux, Italy, Germany, Latin America, and internationally. As of December 31, 2021, the company operated 353 hotels and 55,063 rooms in 30 countries. It is also involved in procurement platform, call center, and catering services. The company was formerly known as NH Hoteles, S.A. and changed its name to NH Hotel Group, S.A. in June 2014. The company was incorporated in 1881 and is headquartered in Madrid, Spain. NH Hotel Group, S.A. is a subsidiary of MHG Continental Holding (Singapore) Pte. Ltd.",NH Hoteles (NHH)(English: NH Hoteles (NHH)) is a public company that is listed on Spain Stock Exchange.,NH Hoteles (NHH)(English: NH Hoteles (NHH)) is a public company that is listed on Spain Stock Exchange.,,,,,,34 91 451 97 18,34 914 51 97 89,www.nh-hotels.com,,,,,,"calle Santa Engracia 120 7th floor, Spain","calle Santa Engracia 120 7th floor, Spain",28003,28003,28003,10209,,,Listed,Rufino Perez Fernandez,,"Executive Director, COO & Global Transformation Leader","Executive Director, COO & Global Transformation Leader",Executive Board,34 91 451 97 18,34 914 51 97 89,,34 91 451 97 18,2021,403M. EUR,,4105.31M. EUR,613.97M. EUR,,3373.24M. EUR,732.08M. EUR,4105.31M. EUR,746.48M. EUR,32.07M. EUR,307.54M. EUR,0.45M. EUR,-121.62M. EUR,,,,-145.26M. EUR,-9.33M. EUR,-135.93M. EUR,248.68M. EUR,92.03M. EUR,-418.15M. EUR,,,,,,,,,Consumer Discretionary,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",ESP,Espanol,Spanish,BME,Bolsas de Valores,Bolsas de Valores,NH Hoteles (NHH),,,,,,,,,,,,,,Spain,"Spain, Europe",,,,EUR,Euro,Chris,Investing.com,2022-07-04
ESP,Espana,Spain,UTC+01:00,유럽,2200000000000 USD,47450795,서유럽,ES0183304080,Squirrel Media SA (SQRL),Squirrel Media SA (SQRL),"Vertice Trescientos Sesenta Grados SA is a Spain-based company principally engaged in the media sector. The Company’s businesses are structured in two segments: Cinema, where it comprises the production and co-production of feature films, as well as the distribution and exploitation of rights to audiovisual works; Television, where the Company is engaged in the production of films, documents, entertainment programs and competitions for various television channels and audiovisual production. The Company operates mainly in the Spanish market and it is integrated into the Italian producer DMD Media SRL.",Squirrel Media SA (SQRL)(English: Squirrel Media SA (SQRL)) is a public company that is listed on Spain Stock Exchange.,Squirrel Media SA (SQRL)(English: Squirrel Media SA (SQRL)) is a public company that is listed on Spain Stock Exchange.,,,,,,34 91 794 06 00,-,www.squirrelmedia.es,,,,,,"Calle Agastia, 80, Spain","Calle Agastia, 80, Spain",28043,28043,28043,111,,,Listed,Uriel Gonzalez-Montes Alvarez,,Director,Director,Executive Board,34 91 794 06 00,-,,34 91 794 06 00,2021,27.14M. EUR,,64.28M. EUR,23.19M. EUR,,34.35M. EUR,29.93M. EUR,64.28M. EUR,69.7M. EUR,53.4M. EUR,5.32M. EUR,5.51M. EUR,-0.12M. EUR,,,,5.38M. EUR,-0.2M. EUR,5.58M. EUR,8.19M. EUR,-13.1M. EUR,1.39M. EUR,,,,,,,,,Communication Services,Communication Services,Entertainment,Entertainment,ESP,Espanol,Spanish,BME,Bolsas de Valores,Bolsas de Valores,Squirrel Media SA (SQRL),,,,,,,,,,,,,,Spain,"Spain, Europe",,,,EUR,Euro,Chris,Investing.com,2022-07-04
ESP,Espana,Spain,UTC+01:00,유럽,2200000000000 USD,47450795,서유럽,ES0141571192,General de Alquiler de Maquinaria SA (GALQ),General de Alquiler de Maquinaria SA (GALQ),"General de Alquiler de Maquinaria SA (GAM) is a Spain-based company principally engaged in the acquisition, repair and rental of heavy equipment and vehicles. The Company’s rental fleet includes compactors, compressors, dumpers, electric machinery, platforms, cranes, scaffolds and transport vehicles, as well as auxiliary equipment and machinery used in the infrastructure, agricultural, port, construction, industrial and energy sectors. In addition, the Company is involved in the sale of second-hand equipment. The Company operates through Barquero, GAM Noroeste SLU, GAM Divisiones Especializadas SLU, Aldaiturriaga SA, GAM Renove SAU, GAM Canarias SLU and Grupo Internacional de Inversiones en Maquinaria GAM SA, among others.",General de Alquiler de Maquinaria SA (GALQ)(English: General de Alquiler de Maquinaria SA (GALQ)) is a public company that is listed on Spain Stock Exchange.,General de Alquiler de Maquinaria SA (GALQ)(English: General de Alquiler de Maquinaria SA (GALQ)) is a public company that is listed on Spain Stock Exchange.,,,,,,34 985 73 22 73,34 985 26 08 92,www.gamrentals.com,,,,,,"Carretera TiNana Km.1 Granda, Spain","Carretera TiNana Km.1 Granda, Spain",33199,33199,33199,1150,,,Listed,Pedro Luis Fernandez Perez,,Executive Chairman & CEO,Executive Chairman & CEO,Executive Board,34 985 73 22 73,34 985 26 08 92,,34 985 73 22 73,2021,84.45M. EUR,,339.21M. EUR,112.15M. EUR,,254.29M. EUR,84.92M. EUR,339.21M. EUR,169.11M. EUR,64.42M. EUR,43.29M. EUR,3.37M. EUR,-6.88M. EUR,,,,3.52M. EUR,0.822M. EUR,2.7M. EUR,40.44M. EUR,-39.81M. EUR,-7.73M. EUR,20.97M. EUR,13.88M. EUR,,,,,,,Industrials,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,ESP,Espanol,Spanish,BME,Bolsas de Valores,Bolsas de Valores,General de Alquiler de Maquinaria SA (GALQ),,,,,,,,,,,,,,Spain,"Spain, Europe",,,,EUR,Euro,Chris,Investing.com,2022-07-04
ESP,Espana,Spain,UTC+01:00,유럽,2200000000000 USD,47450795,서유럽,ES0180918015,Grupo Empresarial San Jose SA (GSJ),Grupo Empresarial San Jose SA (GSJ),"Grupo Empresarial San Jose SA is a Spain-based holding company. The Company’s main activities are structured in four business areas: Construction, which comprises the construction, design and execution of public and private infrastructure projects; Real Estate, which specializes in the acquisition and development of residential and non-residential properties; Energy and Environment, focused on the initiation, development and operation of energy efficiency projects using renewable energy, and Concessions and Services, which includes the management, operation, exploitation and maintenance of infrastructure, hospitals, public and private facilities, urban real estate, parks and gardens. The Company is a parent of such a number of controlled entities as Constructora San Jose SA, Cartuja Inmobiliaria SAU, Desarrollos Urbanisticos Udra SAU, San Pablo Plaza SAU and Comercial Udra SA, among others.",Grupo Empresarial San Jose SA (GSJ)(English: Grupo Empresarial San Jose SA (GSJ)) is a public company that is listed on Spain Stock Exchange.,Grupo Empresarial San Jose SA (GSJ)(English: Grupo Empresarial San Jose SA (GSJ)) is a public company that is listed on Spain Stock Exchange.,,,,,,34 91 806 54 00,-,www.gruposanjose.biz,,,,,,"C/ Ronda de Poniente, 11 Tres Cantos, Spain","C/ Ronda de Poniente, 11 Tres Cantos, Spain",28760,28760,28760,3637,,,Listed,Jose Manuel Otero Novas,,Independent Director,Independent Director,Executive Board,34 91 806 54 00,-,,34 91 806 54 00,2021,745.73M. EUR,,933.07M. EUR,595.49M. EUR,,781.4M. EUR,151.66M. EUR,933.07M. EUR,927.69M. EUR,657.88M. EUR,167.12M. EUR,29.81M. EUR,-2.62M. EUR,,,,22.99M. EUR,9.12M. EUR,13.86M. EUR,30.88M. EUR,38.41M. EUR,-58.4M. EUR,,,,,,,,,Industrials,Industrials,Construction & Engineering,Construction & Engineering,ESP,Espanol,Spanish,BME,Bolsas de Valores,Bolsas de Valores,Grupo Empresarial San Jose SA (GSJ),,,,,,,,,,,,,,Spain,"Spain, Europe",,,,EUR,Euro,Chris,Investing.com,2022-07-04
ESP,Espana,Spain,UTC+01:00,유럽,2200000000000 USD,47450795,서유럽,ES0126962069,Nueva Expresion Textil SA (NXTE),Nueva Expresion Textil SA (NXTE),"Nueva Expresion Textil SA, formerly Dogi International Fabrics SA is a Spain-based company primarily engaged in the textile industry. The Company specializes in the production and sale of elastic fabrics, as well as in the knitting and dyeing of textile fibers. Its facilities comprise production plants in Spain, China and the United States. The Company’s product lines include fabrics for lingerie, swimwear and sportswear, which are marketed under such brand names as Cristal, Dazzling, Sari, Liquid, Winn, Cooper and Invisible, among others. In addition, it sells its fabrics to such companies as Victoria Secret, Sara Lee, Vanity Fair, M&S and Triumph, among others. The Company is the parent of Grupo Dogi, a group which comprises such a number of controlled entities as Penn Philippines Export Inc, Dogi Hong Kong Ltd, EFA Inc, Textiles Ata SA de CV and Ritex 2002 SL, among others. The main shareholder of the Company is Businessgate SL, a unit of Sherpa Capital SL.",Nueva Expresion Textil SA (NXTE)(English: Nueva Expresion Textil SA (NXTE)) is a public company that is listed on Spain Stock Exchange.,Nueva Expresion Textil SA (NXTE)(English: Nueva Expresion Textil SA (NXTE)) is a public company that is listed on Spain Stock Exchange.,,,,,,34 93 116 52 04,-,www.nextil.com,,,,,,"Calle Zurbano, nUm. 23 planta 1, puerta dcha, Spain","Calle Zurbano, nUm. 23 planta 1, puerta dcha, Spain",28010,28010,28010,473,,,Listed,Richard Rechter Leib,,External Independent Director,External Independent Director,Executive Board,34 93 116 52 04,-,,34 93 116 52 04,2021,29.86M. EUR,,54.19M. EUR,34.41M. EUR,,82.95M. EUR,-28.76M. EUR,54.19M. EUR,63.37M. EUR,38.01M. EUR,13.12M. EUR,0.94M. EUR,-3.54M. EUR,,,,-2.6M. EUR,1.08M. EUR,-3.69M. EUR,-4.55M. EUR,-2.5M. EUR,7.67M. EUR,,,,,,,,,Consumer Discretionary,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Textiles, Apparel & Luxury Goods",ESP,Espanol,Spanish,BME,Bolsas de Valores,Bolsas de Valores,Nueva Expresion Textil SA (NXTE),,,,,,,,,,,,,,Spain,"Spain, Europe",,,,EUR,Euro,Chris,Investing.com,2022-07-04
ESP,Espana,Spain,UTC+01:00,유럽,2200000000000 USD,47450795,서유럽,ES0164180012,Miquel Cost. (MCM),Miquel Cost. (MCM),"Miquel y Costas & Miquel SA is a Spain-based company primarily engaged, through its subsidiaries, in the production of fine and lightweight paper used in the tobacco industry. The Company’s products are distributed both domestically and abroad, and also include printing, writing, rolling and specialty papers, as well as textile pulps. The Company is a parent of Grupo Miquel y Costas, a group which comprises such companies as SA Paya Miralles, Celulosa de Levante SA, Papeles Anoia SA, Desvi SA, Sociedad Espanola Zig Zag SA, MB Papeles Especiales SA, Miquel y Costas Tecnologias SA, Proyectos Energeticos MB SA and Terranova Papers SA. In addition, it operates the Besos and Pla de la Barquera production plants, which are located in the province of Barcelona, and the Mislata production plant, located in the province of Valencia.",Miquel Cost. (MCM)(English: Miquel Cost. (MCM)) is a public company that is listed on Spain Stock Exchange.,Miquel Cost. (MCM)(English: Miquel Cost. (MCM)) is a public company that is listed on Spain Stock Exchange.,,,,,,34 93 290 61 00,34 93 290 61 28,www.miquelycostas.com,,,,,,"Tusset, nº 8-10 7th floor, Spain","Tusset, nº 8-10 7th floor, Spain",8006,8006,8006,916,,,Listed,Marta Lacambra I Puig,,Independent Director,Independent Director,Executive Board,34 93 290 61 00,34 93 290 61 28,,34 93 290 61 00,2021,231.86M. EUR,,453.68M. EUR,83.65M. EUR,,130.78M. EUR,322.9M. EUR,453.68M. EUR,302.48M. EUR,104.12M. EUR,46.84M. EUR,68.99M. EUR,0.61M. EUR,,,,67.06M. EUR,16.27M. EUR,50.79M. EUR,64.14M. EUR,-32.7M. EUR,-32.74M. EUR,7.74M. EUR,6.43M. EUR,,,,,,,Materials,Materials,Paper & Forest Products,Paper & Forest Products,ESP,Espanol,Spanish,BME,Bolsas de Valores,Bolsas de Valores,Miquel Cost. (MCM),,,,,,,,,,,,,,Spain,"Spain, Europe",,,,EUR,Euro,Chris,Investing.com,2022-07-04
ESP,Espana,Spain,UTC+01:00,유럽,2200000000000 USD,47450795,서유럽,ES0154653911,Inmobiliaria del Sur SA (ISUR),Inmobiliaria del Sur SA (ISUR),"Inmobiliaria del Sur SA (Insur) is a Spain-based company engaged in the real estate sector. The Company is primarily involved in the construction, acquisition, management, promotion, rental and sale of residential and non-residential properties, which are located in Cordoba, Malaga, Cadiz, Madrid, Huelva, and Seville, among others. Its main activities are divided into three areas: Housing, Offices & Commercials and Parking. Furthermore, the Company is a parent of Parking Insur SAU, Hacienda la Cartuja SA, Coopinsur SAU, Inversiones Sevillanas SAI, Bellasur Patrimonial SA, Innovacion en Desarrollos Urbanos del Sur SA, and Viasur Soluciones Inmobiliarias SLU, among others, which together form Insur Group.",Inmobiliaria del Sur SA (ISUR)(English: Inmobiliaria del Sur SA (ISUR)) is a public company that is listed on Spain Stock Exchange.,Inmobiliaria del Sur SA (ISUR)(English: Inmobiliaria del Sur SA (ISUR)) is a public company that is listed on Spain Stock Exchange.,,,,,,34 95 427 84 46,34 95 427 05 49,grupoinsur.com,,,,,,"Angel GelAn no2, Spain","Angel GelAn no2, Spain",41013,41013,41013,160,,,Listed,Esteban Jimenez Planas,,Vice-Chairman,Vice-Chairman,Executive Board,34 95 427 84 46,34 95 427 05 49,,34 95 427 84 46,2021,134.48M. EUR,,464.25M. EUR,97.31M. EUR,,335.91M. EUR,128.34M. EUR,464.25M. EUR,105.4M. EUR,72.33M. EUR,9.14M. EUR,20.11M. EUR,-5.13M. EUR,,,,14.97M. EUR,2.87M. EUR,12.11M. EUR,25.95M. EUR,-44.56M. EUR,24.08M. EUR,,,,,,,,,Real Estate,Real Estate,Real Estate Management & Development,Real Estate Management & Development,ESP,Espanol,Spanish,BME,Bolsas de Valores,Bolsas de Valores,Inmobiliaria del Sur SA (ISUR),,,,,,,,,,,,,,Spain,"Spain, Europe",,,,EUR,Euro,Chris,Investing.com,2022-07-04
ESP,Espana,Spain,UTC+01:00,유럽,2200000000000 USD,47450795,서유럽,ES0147561015,Iberpapel Gestion SA (IBG),Iberpapel Gestion SA (IBG),"Iberpapel Gestion SA is a Spain-based holding company engaged in the paper industry. The Company operates through three divisions: Forestry, involved in the acquisition and cultivation of eucalyptus plantations in Argentina, Uruguay and Spain; Industrial, focused on the production of bleached pulp and paper products, and Commercial, specialized on the distribution of products such as printing and photocopy paper, offset paper, light-coated paper, laser printing paper, paper bags and envelopes. The Company’s subsidiaries include Distribuidora Papelera SA, Moliner Dominguez y Cia SA, Ibereucaliptos SA, Papelera Guipuzcoana de Zicunaga SA, Central de Suministros de Artes Graficas Papel SA and Copaimex SA, among others. The Company’s major shareholders include ONCHENA, SL and BESTINVER GESTION, SA.",Iberpapel Gestion SA (IBG)(English: Iberpapel Gestion SA (IBG)) is a public company that is listed on Spain Stock Exchange.,Iberpapel Gestion SA (IBG)(English: Iberpapel Gestion SA (IBG)) is a public company that is listed on Spain Stock Exchange.,,,,,,34 915 64 07 20,34 915 64 97 16,www.iberpapel.es,,,,,,"Avenida de Sancho El Sabio, 2 - 1º, Spain","Avenida de Sancho El Sabio, 2 - 1º, Spain",20010,20010,20010,297,,,Listed,Jesus Alberdi Areizaga,,Non-Executive Independent Director,Non-Executive Independent Director,Executive Board,34 915 64 07 20,34 915 64 97 16,,34 915 64 07 20,2021,168.9M. EUR,,385.84M. EUR,76.32M. EUR,,116.19M. EUR,269.65M. EUR,385.84M. EUR,237.23M. EUR,89.27M. EUR,19.7M. EUR,7.77M. EUR,-0.44M. EUR,,,,8.72M. EUR,-0.57M. EUR,9.29M. EUR,46.88M. EUR,-21.8M. EUR,-46.32M. EUR,,,,,,,,,Materials,Materials,Paper & Forest Products,Paper & Forest Products,ESP,Espanol,Spanish,BME,Bolsas de Valores,Bolsas de Valores,Iberpapel Gestion SA (IBG),,,,,,,,,,,,,,Spain,"Spain, Europe",,,,EUR,Euro,Chris,Investing.com,2022-07-04
ESP,Espana,Spain,UTC+01:00,유럽,2200000000000 USD,47450795,서유럽,ES0115002018,Bodegas Riojanas (BRIO),Bodegas Riojanas (BRIO),"Bodegas Riojanas SA is a Spain-based company engaged in the production and distribution of wine. The Company’s activities include viticulture, as well as the production, ageing and sale of wines. Bodegas Riojanas SA operates two production centers in the municipalities of Cenicero and San Vincente de la Sonsierra, both located in the autonomous community of La Rioja . The Company’s brand portfolio includes Azuel, Viore, Penamonte, Monte Real, Veiga Naum, Cruceiro Vello and Vina Albina, among others. Its products are exported to Switzerland, Germany, Denmark and Mexico, among others. The Company operates through subsidiaries, including Bodegas Torreduero SA and Bodegas Riojanas USA Corporation.",Bodegas Riojanas (BRIO)(English: Bodegas Riojanas (BRIO)) is a public company that is listed on Spain Stock Exchange.,Bodegas Riojanas (BRIO)(English: Bodegas Riojanas (BRIO)) is a public company that is listed on Spain Stock Exchange.,,,,,,34 94 145 40 50,-,www.bodegasriojanas.com,,,,,,"Avda. Dr. Ricardo Ruiz AzcArraga, 1, Spain","Avda. Dr. Ricardo Ruiz AzcArraga, 1, Spain",26350,26350,26350,88,,,Listed,Felipe Nalda Frias,,Secretary of the Board & Director,Secretary of the Board & Director,Executive Board,34 94 145 40 50,-,,34 94 145 40 50,2021,33.81M. EUR,,49.98M. EUR,17.75M. EUR,,29.51M. EUR,20.47M. EUR,49.98M. EUR,18.25M. EUR,9.58M. EUR,4.62M. EUR,1.08M. EUR,-0.18M. EUR,,,,0.85M. EUR,0.16M. EUR,0.69M. EUR,1.94M. EUR,-1.04M. EUR,-0.81M. EUR,,,,,,,,,Consumer Staples,Consumer Staples,Beverages,Beverages,ESP,Espanol,Spanish,BME,Bolsas de Valores,Bolsas de Valores,Bodegas Riojanas (BRIO),,,,,,,,,,,,,,Spain,"Spain, Europe",,,,EUR,Euro,Chris,Investing.com,2022-07-04
